,pert_iname,trt,quantile,quant_low,quant_high,n_sig,n_sig_pos,n_sig_neg,n_sig_initial,moa
2017,AZD-5438,trt_cp,0.922,-0.69,0.922,112,68,44,227,CDK inhibitor
2018,BRD-K53214709,trt_cp,0.921,-0.919,0.921,14,7,7,17,
2019,GDPD5,trt_oe,0.921,-0.688,0.921,11,6,5,17,
2020,C1ORF106,trt_sh,0.921,-0.907,0.921,18,8,10,33,
2021,enoxacin,trt_cp,0.921,-0.405,0.921,26,17,9,46,Topoisomerase inhibitor
2022,GSK-1292263,trt_cp,0.921,-0.707,0.921,23,13,10,42,
2023,RAF1,trt_oe,0.921,-0.792,0.921,10,5,5,18,
2024,KCNN4,trt_sh,0.921,-0.877,0.921,13,6,7,27,
2025,YM-201636,trt_cp,0.921,-0.831,0.921,71,40,31,162,PI3K inhibitor
2026,PSME1,trt_oe,0.921,0.793,0.921,10,8,2,16,
2027,rotigotine,trt_cp,0.921,-0.362,0.921,17,11,6,42,dopamine receptor agonist
2028,ZNF384,trt_sh,0.921,-0.846,0.921,16,9,7,33,
2029,ZNF213,trt_sh,0.921,-0.651,0.921,12,7,5,24,
2030,BRD-K52163391,trt_cp,0.921,0.821,0.921,11,9,2,12,
2031,tosedostat,trt_cp,0.921,-0.787,0.921,51,26,25,109,Peptidase inhibitor
2032,BRD-K67258146,trt_cp,0.921,-0.91,0.921,11,5,6,18,Mannose-6-phosphate isomerate inhibitor
2033,levosimendan,trt_cp,0.921,-0.862,0.921,23,11,12,42,calcium sensitizer
2034,oxiperomide,trt_cp,0.92,-0.745,0.92,17,10,7,42,dopamine receptor antagonist
2035,tedizolid,trt_cp,0.92,-0.879,0.92,27,14,13,42,bacterial 50S ribosomal subunit inhibitor
2036,CG-930,trt_cp,0.92,-0.858,0.92,89,46,43,180,JNK inhibitor
2037,tiaprofenic-acid,trt_cp,0.92,-0.701,0.92,11,6,5,19,Cyclooxygenase inhibitor
2038,TG-100115,trt_cp,0.92,0.639,0.92,20,14,6,59,
2039,FU-JMBII127B,trt_cp,0.92,-0.838,0.92,10,6,4,15,
2040,PPOX,trt_sh,0.92,-0.769,0.92,30,18,12,75,
2041,palovarotene,trt_cp,0.919,0.776,0.919,21,17,4,42,retinoid receptor agonist
2042,FL-HDAC-025,trt_cp,0.919,-0.78,0.919,49,24,25,96,
2043,NAGA,trt_sh,0.919,-0.844,0.919,14,6,8,27,
2044,GADD45A,trt_sh,0.919,-0.863,0.919,40,21,19,104,
2045,ITPKA,trt_sh,0.919,-0.756,0.919,14,8,6,35,
2046,KM-01366,trt_cp,0.919,0.161,0.919,12,8,4,17,
2047,AM-630,trt_cp,0.919,-0.726,0.919,12,7,5,19,Cannabinoid receptor antagonist
2048,ELTD1,trt_sh,0.919,-0.791,0.919,15,8,7,27,
2049,PLEKHJ1,trt_sh,0.919,-0.579,0.919,27,17,10,43,
2050,propofol,trt_cp,0.919,-0.759,0.919,13,7,6,23,GABA receptor agonist
2051,topiramate,trt_cp,0.919,-0.814,0.919,25,14,11,57,Carbonic anhydrase inhibitor|Glutamate receptor antagonist|Kainate receptor antagonist
2052,BRD-K95149906,trt_cp,0.918,-0.842,0.918,17,10,7,28,
2053,ZNF599,trt_sh,0.918,0.495,0.918,13,9,4,24,
2054,BRD-K95606637,trt_cp,0.918,-0.865,0.918,33,16,17,59,
2055,HSBP1,trt_sh,0.918,-0.719,0.918,10,5,5,24,
2056,TLE3,trt_sh,0.918,-0.89,0.918,14,7,7,33,
2057,cyclopenthiazide,trt_cp,0.918,-0.27,0.918,14,9,5,23,Thiazide diuretic
2058,RCHY1,trt_sh,0.918,-0.753,0.918,14,8,6,33,
2059,GFOD2,trt_sh,0.918,-0.741,0.918,17,10,7,33,
2060,SPB02303,trt_cp,0.918,-0.689,0.918,16,9,7,30,
2061,RHOB,trt_sh,0.918,-0.681,0.918,13,7,6,27,
2062,roflumilast,trt_cp,0.918,-0.569,0.918,18,11,7,42,phosphodiesterase inhibitor
2063,HMGB3,trt_sh,0.917,-0.847,0.917,10,6,4,27,
2064,SRSF3,trt_sh,0.917,-0.742,0.917,15,8,7,33,
2065,repaglinide,trt_cp,0.917,-0.672,0.917,41,26,15,72,Insulin secretagogue
2066,MYCL1,trt_sh,0.917,-0.845,0.917,21,8,13,33,
2067,guanfacine,trt_cp,0.917,-0.221,0.917,14,9,5,23,Adrenergic receptor agonist
2068,RASGRP4,trt_sh,0.917,-0.722,0.917,13,6,7,27,
2069,ARPC3,trt_sh,0.917,-0.779,0.917,14,6,8,24,
2070,CSNK2B,trt_sh,0.917,-0.629,0.917,15,8,7,37,
2071,GSK-3-inhibitor-II,trt_cp,0.917,-0.808,0.917,95,52,43,195,PKC inhibitor
2072,BRD-K25070860,trt_cp,0.917,-0.401,0.917,11,7,4,23,
2073,staurosporine,trt_cp,0.916,-0.608,0.916,52,31,21,108,PKC inhibitor
2074,CALU,trt_sh,0.916,0.663,0.916,23,16,7,43,
2075,ADSL,trt_sh,0.916,-0.883,0.916,20,11,9,27,
2076,losmapimod,trt_cp,0.916,-0.839,0.916,24,12,12,48,p38 MAPK inhibitor
2077,CGRRF1,trt_sh,0.916,0.709,0.916,14,10,4,44,
2078,amlexanox,trt_cp,0.916,-0.671,0.916,26,16,10,53,Histamine receptor modulator
2079,otamixaban,trt_cp,0.916,-0.753,0.916,21,11,10,42,coagulation factor inhibitor
2080,CLOCK,trt_sh,0.916,-0.528,0.916,11,6,5,35,
2081,BAD,trt_sh,0.916,-0.796,0.916,150,83,67,285,
2082,gavestinel,trt_cp,0.916,0.758,0.916,11,8,3,19,Glutamate receptor antagonist
2083,ULK2,trt_sh,0.916,-0.755,0.916,16,10,6,34,
2084,ABCC1,trt_sh,0.916,-0.67,0.916,17,10,7,30,
2085,TW-37,trt_cp,0.916,-0.801,0.916,33,15,18,57,BCL inhibitor
2086,FABP5,trt_sh,0.916,-0.881,0.916,20,11,9,27,
2087,PSME2,trt_sh,0.915,-0.808,0.915,15,9,6,24,
2088,NRIP3,trt_sh,0.915,-0.656,0.915,18,11,7,27,
2089,HSP90AB1,trt_sh,0.915,0.661,0.915,12,10,2,33,
2090,SLC25A22,trt_sh,0.915,0.603,0.915,16,11,5,36,
2091,PLCG2,trt_sh,0.915,-0.848,0.915,15,9,6,24,
2092,PRKAR1A,trt_sh,0.915,-0.884,0.915,47,23,24,104,
2093,idebenone,trt_cp,0.915,-0.729,0.915,30,16,14,57,Calcium channel modulator
2094,gossypol,trt_cp,0.915,-0.718,0.915,26,14,12,64,BCL inhibitor|MCL1 inhibitor
2095,UMODL1,trt_sh,0.915,-0.699,0.915,58,31,27,90,
2096,CISH,trt_sh,0.915,-0.7,0.915,25,16,9,72,
2097,fostamatinib,trt_cp,0.915,-0.798,0.915,139,82,57,287,SYK inhibitor
2098,NU-7441,trt_cp,0.915,-0.594,0.915,98,63,35,180,P-glycoprotein inhibitor|DNA dependent protein kinase inhibitor
2099,CALCOCO2,trt_sh,0.915,-0.776,0.915,11,5,6,22,
2100,dydrogesterone,trt_cp,0.915,-0.746,0.915,10,5,5,23,Progesterone receptor agonist
2101,SEW-05685,trt_cp,0.915,-0.737,0.915,10,6,4,17,
2102,RELN,trt_sh,0.915,0.695,0.915,16,11,5,24,
2103,BRD-K01737880,trt_cp,0.915,-0.843,0.915,62,32,30,126,
2104,SENP5,trt_sh,0.915,-0.697,0.915,15,8,7,35,
2105,sulfinpyrazone,trt_cp,0.915,-0.774,0.915,15,9,6,29,Uricosuric blocker
2106,AKAP8,trt_sh,0.915,-0.648,0.915,21,11,10,42,
2107,AKT2,trt_xpr,0.915,-0.911,0.915,28,15,13,77,
2108,elesclomol,trt_cp,0.914,-0.559,0.914,48,31,17,101,Oxidative stress inducer
2109,alpha-linolenic-acid,trt_cp,0.914,-0.805,0.914,11,5,6,31,Omega 3 fatty acid stimulant
2110,DTYMK,trt_sh,0.914,-0.033,0.914,18,12,6,34,
2111,lawsone,trt_cp,0.914,-0.77,0.914,11,6,5,19,Coloring agent
2112,GTF2F2,trt_sh,0.914,-0.754,0.914,11,6,5,24,
2113,RPIA,trt_sh,0.914,-0.798,0.914,23,11,12,66,
2114,BLOC1S1,trt_sh,0.914,-0.328,0.914,14,9,5,27,
2115,triamcinolone-acetonide,trt_cp,0.914,0.554,0.914,29,20,9,57,Immunosuppressant|Corticosteroid agonist|Glucocorticoid receptor agonist
2116,GSR,trt_sh,0.914,-0.712,0.914,12,7,5,22,
2117,RRP12,trt_sh,0.914,-0.911,0.914,16,7,9,33,
2118,pentoxifylline,trt_cp,0.914,-0.397,0.914,77,51,26,129,Phosphodiesterase inhibitor
2119,calpeptin,trt_cp,0.913,-0.863,0.913,59,32,27,120,Calpain inhibitor
2120,CRELD2,trt_sh,0.913,-0.611,0.913,16,10,6,33,
2121,milrinone,trt_cp,0.913,-0.67,0.913,35,21,14,76,Phosphodiesterase inhibitor
2122,GADD45B,trt_sh,0.913,-0.812,0.913,47,26,21,75,
2123,amuvatinib,trt_cp,0.913,-0.866,0.913,101,52,49,222,FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|RAD51 inhibitor|RET tyrosine kinase inhibitor
2124,loxapine,trt_cp,0.913,-0.864,0.913,18,9,9,37,Dopamine receptor antagonist|Serotonin receptor antagonist
2125,3-amino-benzamide,trt_cp,0.913,-0.76,0.913,71,40,31,137,PARP inhibitor
2126,TRIM13,trt_sh,0.913,-0.91,0.913,17,10,7,39,
2127,MAPKAPK2,trt_xpr,0.913,0.676,0.913,24,20,4,66,
2128,BRD-A81530502,trt_cp,0.913,-0.808,0.913,14,7,7,17,
2129,GAK,trt_sh,0.913,-0.746,0.913,19,12,7,43,
2130,SAR1B,trt_sh,0.913,-0.597,0.913,13,8,5,27,
2131,CDK16,trt_sh,0.913,-0.685,0.913,18,10,8,34,
2132,ungerine,trt_cp,0.913,0.093,0.913,12,8,4,19,
2133,CKS2,trt_sh,0.913,-0.818,0.913,13,6,7,20,
2134,GMEB2,trt_sh,0.913,-0.723,0.913,18,10,8,33,
2135,tramiprosate,trt_cp,0.912,0.559,0.912,20,14,6,42,beta amyloid protein neurotoxicity inhibitor
2136,vandetanib,trt_cp,0.912,-0.744,0.912,79,45,34,174,"EGFR inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
2137,BRD-K77690805,trt_cp,0.912,0.54,0.912,13,9,4,28,Pyruvate kinase isozyme activator
2138,INS,trt_sh,0.912,-0.672,0.912,20,11,9,33,
2139,AVA,trt_cp,0.912,-0.806,0.912,24,14,10,48,Nucleophosmin inhibitor
2140,CUL2,trt_sh,0.912,-0.878,0.912,11,5,6,27,
2141,PD-98059,trt_cp,0.912,-0.719,0.912,43,27,16,96,MEK inhibitor|MAP kinase inhibitor
2142,HOXA6,trt_sh,0.912,0.737,0.912,11,9,2,24,
2143,N-(3-acetamidophenyl)-3-chlorobenzamide,trt_cp,0.912,-0.728,0.912,13,6,7,30,Glutamate receptor antagonist
2144,tranylcypromine,trt_cp,0.912,-0.748,0.912,71,39,32,144,Monoamine oxidase inhibitor
2145,EDN1,trt_lig,0.912,0.612,0.912,13,10,3,19,
2146,CSK,trt_sh,0.912,-0.883,0.912,94,52,42,170,
2147,F3,trt_oe,0.912,-0.861,0.912,11,6,5,17,
2148,abiraterone-acetate,trt_cp,0.912,-0.87,0.912,18,8,10,42,androgen biosynthesis inhibitor
2149,PVRL2,trt_sh,0.911,-0.761,0.911,13,7,6,24,
2150,dapagliflozin,trt_cp,0.911,-0.562,0.911,20,12,8,41,sodium/glucose cotransporter inhibitor
2151,BCL9,trt_sh,0.911,0.176,0.911,15,10,5,39,
2152,taurocholic-acid,trt_cp,0.911,0.665,0.911,10,7,3,24,Bile acid
2153,probenecid,trt_cp,0.911,-0.76,0.911,38,22,16,76,Uricosuric blocker
2154,PPP2R2C,trt_xpr,0.911,-0.833,0.911,41,22,19,77,
2155,TPRKB,trt_sh,0.911,-0.873,0.911,15,7,8,27,
2156,RICTOR,trt_sh,0.911,0.765,0.911,22,18,4,35,
2157,fidarestat,trt_cp,0.911,-0.79,0.911,23,13,10,42,aldose reductase inhibitor
2158,salvinorin-a,trt_cp,0.911,-0.772,0.911,35,17,18,61,Opioid receptor agonist
2159,BRD-K29003210,trt_cp,0.911,-0.83,0.911,10,5,5,17,
2160,SMAD2,trt_xpr,0.91,-0.817,0.91,32,18,14,66,
2161,DDB1,trt_sh,0.91,0.13,0.91,15,10,5,24,
2162,LIPC,trt_lig,0.91,0.796,0.91,12,10,2,19,
2163,PPT2,trt_sh,0.91,-0.804,0.91,15,7,8,27,
2164,chlorprothixene,trt_cp,0.91,-0.789,0.91,28,14,14,68,Dopamine receptor antagonist
2165,NRG1,trt_sh,0.91,-0.793,0.91,16,10,6,30,
2166,TRADD,trt_sh,0.91,-0.809,0.91,12,7,5,33,
2167,methantheline,trt_cp,0.91,0.713,0.91,15,11,4,23,Acetylcholine receptor antagonist
2168,alvocidib,trt_cp,0.91,-0.713,0.91,161,97,64,307,CDK inhibitor
2169,MLST8,trt_sh,0.91,-0.871,0.91,54,27,27,102,
2170,SA-1459234,trt_cp,0.909,-0.651,0.909,10,6,4,19,
2171,CX3CL1,trt_lig,0.909,0.614,0.909,14,10,4,19,
2172,GALC,trt_sh,0.909,-0.661,0.909,10,6,4,26,
2173,BRD-K25774147,trt_cp,0.909,-0.684,0.909,15,9,6,30,
2174,GYKI-52466,trt_cp,0.909,-0.725,0.909,10,4,6,19,Glutamate receptor antagonist|Kainate receptor antagonist
2175,dideoxyadenosine,trt_cp,0.909,0.657,0.909,23,17,6,42,nucleoside reverse transcriptase inhibitor
2176,BRD-K03439359,trt_cp,0.908,-0.802,0.908,15,7,8,28,
2177,MYCBP,trt_sh,0.908,-0.881,0.908,17,9,8,39,
2178,ERCC5,trt_sh,0.908,-0.704,0.908,31,19,12,69,
2179,PT-630,trt_cp,0.908,-0.809,0.908,47,22,25,95,Dipeptidyl peptidase inhibitor
2180,tolazamide,trt_cp,0.908,-0.803,0.908,84,45,39,149,ATP channel blocker
2181,UTS2R,trt_sh,0.908,-0.866,0.908,10,5,5,24,
2182,YM-298198,trt_cp,0.908,-0.681,0.908,16,9,7,40,Glutamate receptor antagonist
2183,PEX13,trt_sh,0.908,0.12,0.908,15,10,5,27,
2184,EGFR,trt_xpr,0.908,-0.776,0.908,31,14,17,77,
2185,SLC2A6,trt_sh,0.907,-0.331,0.907,17,11,6,38,
2186,roscovitine,trt_cp,0.907,-0.794,0.907,112,63,49,237,CDK inhibitor
2187,XK,trt_sh,0.907,-0.864,0.907,15,7,8,27,
2188,PTPN2,trt_sh,0.907,-0.781,0.907,15,8,7,30,
2189,RBP4,trt_sh,0.907,0.7,0.907,13,10,3,27,
2190,BNIP3,trt_sh,0.907,-0.902,0.907,24,10,14,42,
2191,PPP2R3C,trt_sh,0.907,-0.867,0.907,17,10,7,33,
2192,HOMER2,trt_sh,0.907,-0.694,0.907,26,15,11,43,
2193,SUFU,trt_sh,0.907,-0.63,0.907,17,9,8,33,
2194,farnesol,trt_cp,0.907,-0.69,0.907,10,5,5,24,FXR agonist|Monoamine oxidase B inhibitor|NFkB pathway activator|PPAR receptor agonist
2195,BRD-K42541148,trt_cp,0.906,0.724,0.906,10,7,3,18,
2196,PRDM1,trt_sh,0.906,-0.389,0.906,23,15,8,41,
2197,naringin,trt_cp,0.906,-0.897,0.906,12,6,6,15,Cytochrome P450 inhibitor
2198,CSF3,trt_sh,0.906,0.597,0.906,17,12,5,27,
2199,siramesine,trt_cp,0.906,-0.819,0.906,22,12,10,42,sigma receptor antagonist
2200,AKR1C2,trt_sh,0.906,-0.863,0.906,58,32,26,126,
2201,MUT,trt_sh,0.906,-0.729,0.906,13,8,5,27,
2202,HDAC2,trt_sh,0.906,-0.786,0.906,66,40,26,117,
2203,TBP,trt_sh,0.906,-0.708,0.906,17,10,7,33,
2204,ST-012525,trt_cp,0.906,-0.819,0.906,11,6,5,17,
2205,vinpocetine,trt_cp,0.905,-0.649,0.905,43,27,16,83,Phosphodiesterase inhibitor|Sodium channel blocker
2206,RNH1,trt_oe,0.905,-0.9,0.905,10,4,6,17,
2207,CNTF,trt_lig,0.905,-0.794,0.905,14,6,8,19,
2208,saracatinib,trt_cp,0.905,-0.75,0.905,157,94,63,373,Src inhibitor
2209,BRD-K35790918,trt_cp,0.905,0.657,0.905,10,7,3,15,
2210,TUL_XXI035,trt_cp,0.905,-0.684,0.905,13,7,6,32,
2211,talmapimod,trt_cp,0.905,0.103,0.905,18,12,6,42,p38 MAPK inhibitor
2212,NDUFA2,trt_sh,0.905,-0.889,0.905,23,12,11,42,
2213,SIK3,trt_sh,0.905,0.193,0.905,15,10,5,34,
2214,DNA2,trt_sh,0.905,-0.69,0.905,33,21,12,56,
2215,YM-155,trt_cp,0.905,-0.754,0.905,57,28,29,115,Survivin inhibitor
2216,EIF4A2,trt_sh,0.905,-0.732,0.905,12,6,6,27,
2217,HDAC7,trt_sh,0.905,-0.736,0.905,27,15,12,44,
2218,CTSD,trt_sh,0.905,-0.784,0.905,36,20,16,69,
2219,SMARCA4,trt_sh,0.904,0.645,0.904,36,29,7,78,
2220,BRD-K05672354,trt_cp,0.904,-0.864,0.904,12,6,6,17,
2221,HSF2,trt_sh,0.904,-0.834,0.904,10,5,5,24,
2222,BRD-K08307026,trt_cp,0.904,0.204,0.904,12,8,4,17,
2223,UBP-302,trt_cp,0.904,-0.522,0.904,10,6,4,19,Glutamate receptor antagonist
2224,RG-2833,trt_cp,0.904,-0.693,0.904,21,13,8,42,
2225,sunitinib,trt_cp,0.903,-0.869,0.903,62,32,30,148,FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor
2226,IKBKE,trt_sh,0.903,-0.863,0.903,46,23,23,111,
2227,STK19,trt_sh,0.903,-0.743,0.903,26,16,10,43,
2228,BRD-K47786739,trt_cp,0.903,-0.315,0.903,11,7,4,17,
2229,PTK2,trt_sh,0.903,-0.76,0.903,121,64,57,249,
2230,ZNF707,trt_sh,0.903,-0.864,0.903,16,8,8,27,
2231,cinanserin,trt_cp,0.903,-0.895,0.903,25,13,12,45,Serotonin receptor antagonist
2232,ZNF273,trt_sh,0.903,-0.76,0.903,45,21,24,88,
2233,etacrynic-acid,trt_cp,0.903,-0.711,0.903,39,23,16,71,Sodium/potassium/chloride transporter inhibitor
2234,PF-04217903,trt_cp,0.902,-0.746,0.902,165,95,70,317,C-Met inhibitor
2235,NMRAL1,trt_sh,0.902,0.773,0.902,14,10,4,27,
2236,ABL1,trt_sh,0.902,-0.763,0.902,96,55,41,236,
2237,CRYAA,trt_sh,0.902,-0.023,0.902,21,14,7,26,
2238,RBM15B,trt_sh,0.902,-0.822,0.902,20,10,10,39,
2239,GFRA1,trt_sh,0.902,-0.738,0.902,19,9,10,27,
2240,CETN3,trt_sh,0.902,-0.233,0.902,17,11,6,36,
2241,edoxaban,trt_cp,0.902,-0.807,0.902,16,8,8,42,coagulation factor inhibitor
2242,linagliptin,trt_cp,0.902,-0.812,0.902,22,13,9,42,dipeptidyl peptidase inhibitor
2243,tyrphostin-AG-879,trt_cp,0.902,-0.789,0.902,14,6,8,31,Tyrosine kinase inhibitor|Angiogenesis inhibitor|VEGFR inhibitor
2244,IL17A,trt_lig,0.902,-0.78,0.902,61,34,27,99,
2245,BMP2,trt_sh,0.902,0.754,0.902,15,13,2,35,
2246,BRD-K77432048,trt_cp,0.902,-0.663,0.902,48,30,18,102,
2247,VT-464,trt_cp,0.902,0.54,0.902,16,11,5,42,cytochrome P450 inhibitor
2248,olaparib,trt_cp,0.902,-0.813,0.902,263,134,129,463,PARP inhibitor
2249,testosterone,trt_cp,0.902,-0.749,0.902,57,37,20,109,Androgen receptor agonist
2250,HTMT,trt_cp,0.902,-0.787,0.902,16,9,7,28,Histamine receptor agonist
2251,PSMB10,trt_sh,0.901,-0.831,0.901,18,10,8,27,
2252,KU-55933,trt_cp,0.901,-0.867,0.901,95,48,47,213,ATM kinase inhibitor
2253,ZNF581,trt_sh,0.901,-0.635,0.901,11,6,5,26,
2254,SA-1473468,trt_cp,0.901,-0.7,0.901,11,6,5,18,
2255,IGF2,trt_lig,0.901,-0.801,0.901,58,32,26,107,
2256,BRD4,trt_sh,0.901,-0.782,0.901,21,9,12,45,
2257,raltitrexed,trt_cp,0.901,-0.363,0.901,17,11,6,30,Thymidylate synthase inhibitor
2258,etomoxir,trt_cp,0.901,-0.862,0.901,67,33,34,130,Carnitine palmitoyltransferase inhibitor
2259,PQBP1,trt_sh,0.901,-0.816,0.901,15,8,7,27,
2260,amiodarone,trt_cp,0.9,-0.816,0.9,85,47,38,155,Potassium channel blocker
2261,clinofibrate,trt_cp,0.9,-0.756,0.9,19,9,10,42,lipase clearing factor inhibitor
2262,BRD-K70693222,trt_cp,0.9,0.575,0.9,11,8,3,27,DYRK inhibitor
2263,benazepril,trt_cp,0.9,-0.714,0.9,36,20,16,80,Angiotensin converting enzyme inhibitor
2264,ABCC3,trt_sh,0.9,0.675,0.9,13,9,4,30,
2265,BRD-K02701279,trt_cp,0.9,-0.883,0.9,11,6,5,17,
2266,GLOD4,trt_sh,0.9,-0.849,0.9,17,8,9,33,
2267,acetylcysteine,trt_cp,0.9,-0.721,0.9,50,28,22,100,Mucolytic agent
2268,GDI1,trt_sh,0.9,-0.786,0.9,10,6,4,24,
2269,HN1L,trt_sh,0.9,-0.695,0.9,13,7,6,33,
2270,equol,trt_cp,0.9,0.367,0.9,46,31,15,90,Estrogen receptor agonist
2271,PBXIP1,trt_sh,0.9,-0.791,0.9,14,8,6,27,
2272,NENF,trt_sh,0.9,0.091,0.9,18,12,6,39,
2273,eperezolid,trt_cp,0.899,-0.897,0.899,20,10,10,42,bacterial 30S ribosomal subunit inhibitor
2274,BAY-K8644,trt_cp,0.899,-0.814,0.899,22,12,10,48,Calcium channel activator
2275,EZH2,trt_sh,0.899,-0.82,0.899,83,45,38,149,
2276,tacedinaline,trt_cp,0.899,-0.761,0.899,83,43,40,187,HDAC inhibitor
2277,KDM4B,trt_sh,0.899,-0.682,0.899,18,11,7,27,
2278,LGMN,trt_sh,0.899,-0.768,0.899,23,13,10,39,
2279,U-99194,trt_cp,0.899,-0.831,0.899,10,5,5,19,Dopamine receptor antagonist
2280,SP100,trt_sh,0.899,-0.73,0.899,13,6,7,27,
2281,MBX-2982,trt_cp,0.899,-0.654,0.899,20,10,10,42,glucose dependent insulinotropic receptor agonist
2282,mycophenolate-mofetil,trt_cp,0.898,-0.853,0.898,34,19,15,61,Inosine monophosphate dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Dehydrogenase inhibitor|Inositol monophosphatase inhibitor
2283,CSF2,trt_lig,0.898,-0.704,0.898,11,6,5,19,
2284,cordycepin,trt_cp,0.898,-0.635,0.898,19,12,7,42,DNA inhibitor
2285,HNF4A,trt_sh,0.898,-0.826,0.898,31,14,17,64,
2286,GSK-1904529A,trt_cp,0.898,-0.868,0.898,103,55,48,203,IGF-1 inhibitor|Insulin growth factor receptor inhibitor|Insulin receptor ligand
2287,TNFRSF14,trt_sh,0.898,-0.701,0.898,21,12,9,36,
2288,dorsomorphin,trt_cp,0.898,-0.653,0.898,40,24,16,81,AMPK inhibitor
2289,NTSR1,trt_sh,0.898,-0.854,0.898,16,10,6,27,
2290,semagacestat,trt_cp,0.897,-0.774,0.897,24,14,10,57,gamma secretase inhibitor
2291,LAMB1,trt_sh,0.897,-0.723,0.897,20,12,8,41,
2292,SERPINA1,trt_lig,0.897,-0.874,0.897,11,5,6,19,
2293,vinorelbine,trt_cp,0.897,-0.793,0.897,27,13,14,47,Tubulin inhibitor
2294,CS,trt_sh,0.897,-0.883,0.897,10,6,4,22,
2295,GSK-429286A,trt_cp,0.897,-0.866,0.897,98,47,51,194,Rho associated kinase inhibitor
2296,fosinopril,trt_cp,0.897,0.457,0.897,28,19,9,53,Angiotensin converting enzyme inhibitor
2297,dihydroergotamine,trt_cp,0.897,-0.699,0.897,42,25,17,83,Serotonin receptor agonist
2298,PIK-93,trt_cp,0.897,-0.674,0.897,39,24,15,114,PI3K inhibitor
2299,A-769662,trt_cp,0.897,-0.875,0.897,60,29,31,114,AMPK activator
2300,narciclasine,trt_cp,0.897,-0.807,0.897,27,14,13,90,Coflilin signaling pathway activator|LIM kinase activator|Rho associated kinase activator
2301,ZBTB46,trt_sh,0.896,-0.692,0.896,19,11,8,30,
2302,XMD-1527,trt_cp,0.896,-0.855,0.896,38,19,19,66,
2303,ORE-1001,trt_cp,0.896,-0.797,0.896,23,11,12,42,
2304,TH02453-036-P1,trt_cp,0.896,0.648,0.896,35,24,11,76,
2305,NAT1,trt_sh,0.896,-0.671,0.896,12,7,5,33,
2306,FADS3,trt_sh,0.896,-0.678,0.896,17,9,8,31,
2307,GR-235,trt_cp,0.896,-0.885,0.896,10,4,6,18,Estrogen receptor agonist|FXR antagonist|Progesterone receptor agonist
2308,lapatinib,trt_cp,0.896,-0.765,0.896,120,67,53,263,EGFR inhibitor|ErbB2 inhibitor
2309,curcumin,trt_cp,0.896,-0.82,0.896,200,110,90,381,Cyclooxygenase inhibitor|Histone acetyltransferase inhibitor|Lipoxygenase inhibitor|NFkB pathway inhibitor
2310,SIB-1893,trt_cp,0.896,-0.831,0.896,18,10,8,35,Glutamate receptor antagonist
2311,orteronel,trt_cp,0.896,-0.864,0.896,46,24,22,100,Androgen biosynthesis inhibitor|Androgen receptor antagonist|Cytochrome P450 inhibitor
2312,GHR,trt_sh,0.896,-0.712,0.896,18,10,8,33,
2313,TLK2,trt_xpr,0.895,-0.787,0.895,34,21,13,77,
2314,pazopanib,trt_cp,0.895,-0.889,0.895,119,56,63,245,VEGFR inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor
2315,TPD52L3,trt_sh,0.895,0.718,0.895,23,17,6,36,
2316,STRADB,trt_sh,0.895,-0.718,0.895,17,10,7,36,
2317,POLA2,trt_sh,0.895,-0.3,0.895,14,9,5,33,
2318,RFNG,trt_sh,0.895,-0.596,0.895,27,17,10,39,
2319,THBD,trt_lig,0.895,-0.709,0.895,11,6,5,19,
2320,HDAC1,trt_sh,0.895,-0.711,0.895,57,32,25,118,
2321,hydrastinine,trt_cp,0.895,-0.81,0.895,10,6,4,19,Haemostatic agent
2322,ALK,trt_sh,0.894,-0.609,0.894,14,8,6,38,
2323,TAF13,trt_sh,0.894,-0.246,0.894,14,9,5,27,
2324,UBE2D1,trt_sh,0.894,-0.258,0.894,17,11,6,33,
2325,ZMIZ1,trt_sh,0.894,-0.681,0.894,32,18,14,70,
2326,ixazomib-citrate,trt_cp,0.894,0.422,0.894,16,11,5,42,proteasome inhibitor
2327,UQCRB,trt_sh,0.894,-0.703,0.894,12,7,5,27,
2328,hymecromone,trt_cp,0.894,0.175,0.894,27,18,9,61,Monoamine oxidase inhibitor
2329,EIF4G1,trt_sh,0.894,-0.739,0.894,18,10,8,33,
2330,tetrahydrozoline,trt_cp,0.894,-0.421,0.894,11,7,4,19,Adrenergic receptor agonist
2331,metenkephalin,trt_cp,0.894,-0.7,0.894,15,9,6,42,immunostimulant
2332,roxithromycin,trt_cp,0.894,-0.849,0.894,26,13,13,46,Bacterial 50S ribosomal subunit inhibitor
2333,BAY-11-7082,trt_cp,0.894,-0.817,0.894,40,21,19,71,NFkB pathway inhibitor
2334,nefiracetam,trt_cp,0.894,-0.224,0.894,20,13,7,42,"acetylcholine receptor agonist, benzodiazepine receptor agonist"
2335,tie2-kinase-inhibitor,trt_cp,0.894,-0.723,0.894,48,27,21,114,TIE tyrosine kinase inhibitor
