,pert_iname,trt,quantile,quant_low,quant_high,n_sig,n_sig_pos,n_sig_neg,n_sig_initial,moa
1818,sobetirome,trt_cp,0.931,-0.67,0.931,21,12,9,42,thyroid hormone receptor agonist
1819,zafirlukast,trt_cp,0.931,-0.926,0.931,25,12,13,68,Leukotriene receptor antagonist
1820,BRD-K65971331,trt_cp,0.931,-0.712,0.931,10,6,4,28,
1821,MARK4,trt_sh,0.931,0.033,0.931,30,20,10,82,
1822,hypericin,trt_cp,0.931,-0.804,0.931,25,13,12,65,Tyrosine kinase inhibitor
1823,NDUFB6,trt_sh,0.931,-0.918,0.931,19,7,12,33,
1824,ADCY9,trt_sh,0.931,-0.705,0.931,29,16,13,66,
1825,ZNF554,trt_sh,0.931,0.757,0.931,10,7,3,24,
1826,carbamazepine,trt_cp,0.931,-0.912,0.931,57,30,27,144,Carboxamide antiepileptic
1827,EDN1,trt_lig,0.931,-0.697,0.931,10,6,4,19,
1828,thalidomide,trt_cp,0.931,-0.761,0.931,65,38,27,144,TNF production inhibitor
1829,gemifloxacin,trt_cp,0.931,-0.719,0.931,19,12,7,42,bacterial DNA gyrase inhibitor
1830,nutlin-3,trt_cp,0.93,-0.683,0.93,43,25,18,101,MDM inhibitor
1831,IOX2,trt_cp,0.93,-0.833,0.93,50,25,25,114,hypoxia inducible factor inhibitor
1832,BRD-K19922318,trt_cp,0.93,-0.917,0.93,26,14,12,59,
1833,brompheniramine,trt_cp,0.93,-0.842,0.93,14,8,6,35,Histamine receptor antagonist
1834,tiapride,trt_cp,0.93,-0.78,0.93,18,11,7,45,Dopamine receptor antagonist
1835,fluconazole,trt_cp,0.93,-0.914,0.93,33,15,18,72,Sterol demethylase inhibitor
1836,temozolomide,trt_cp,0.93,-0.788,0.93,76,43,33,176,DNA alkylating drug
1837,GW-9662,trt_cp,0.93,-0.89,0.93,13,8,5,31,PPAR receptor antagonist
1838,PLXNA1,trt_xpr,0.93,-0.87,0.93,38,20,18,77,
1839,ATP1B1,trt_sh,0.93,-0.784,0.93,30,14,16,72,
1840,GBR-13069,trt_cp,0.93,-0.803,0.93,14,8,6,27,Dopamine uptake inhibitor
1841,betahistine,trt_cp,0.93,-0.797,0.93,30,14,16,65,Histamine receptor agonist|Histamine receptor antagonist
1842,acarbose,trt_cp,0.93,-0.681,0.93,37,23,14,86,Glucosidase inhibitor
1843,LX-1031,trt_cp,0.93,0.116,0.93,18,12,6,42,
1844,prostaglandin-a1,trt_cp,0.93,-0.88,0.93,33,17,16,78,HSP inducer|NFkB pathway inhibitor
1845,PNU-74654,trt_cp,0.93,-0.81,0.93,28,14,14,65,Beta-catenin inhibitor
1846,COL4A5,trt_sh,0.929,-0.636,0.929,27,15,12,75,
1847,C2ORF3,trt_sh,0.929,-0.836,0.929,11,6,5,27,
1848,DCTD,trt_sh,0.929,-0.771,0.929,34,19,15,69,
1849,artesunate,trt_cp,0.929,-0.809,0.929,56,31,25,147,DNA synthesis inhibitor
1850,sumatriptan,trt_cp,0.929,-0.74,0.929,18,10,8,57,Serotonin receptor agonist
1851,FUS,trt_sh,0.929,-0.801,0.929,41,22,19,70,
1852,amuvatinib,trt_cp,0.929,-0.78,0.929,83,41,42,222,FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|RAD51 inhibitor|RET tyrosine kinase inhibitor
1853,HIBADH,trt_sh,0.928,0.766,0.928,14,11,3,27,
1854,PDXK,trt_sh,0.928,-0.851,0.928,17,9,8,38,
1855,NTRK1,trt_sh,0.928,-0.815,0.928,12,7,5,38,
1856,HSD17B7,trt_sh,0.928,0.099,0.928,12,8,4,33,
1857,fusidic-acid,trt_cp,0.928,0.8,0.928,17,13,4,42,bacterial 30S ribosomal subunit inhibitor
1858,cariprazine,trt_cp,0.928,-0.911,0.928,17,10,7,42,dopamine receptor antagonist
1859,moxidectin,trt_cp,0.928,-0.616,0.928,20,12,8,42,chloride channel antagonist
1860,tobramycin,trt_cp,0.927,-0.673,0.927,20,10,10,42,bacterial 30S ribosomal subunit inhibitor
1861,ZNF114,trt_sh,0.927,-0.217,0.927,11,7,4,24,
1862,BRD-K53325797,trt_cp,0.927,-0.664,0.927,12,7,5,28,
1863,imiquimod,trt_cp,0.927,-0.757,0.927,49,27,22,107,Interferon inducer|TLR agonist
1864,HINT1,trt_sh,0.927,-0.8,0.927,15,7,8,33,
1865,TSC2,trt_sh,0.927,-0.535,0.927,13,8,5,41,
1866,dapagliflozin,trt_cp,0.927,-0.834,0.927,17,9,8,41,sodium/glucose cotransporter inhibitor
1867,trimethobenzamide,trt_cp,0.927,-0.816,0.927,35,19,16,64,Histamine receptor antagonist
1868,GSK-690693,trt_cp,0.926,-0.781,0.926,82,43,39,162,AKT inhibitor
1869,CHUK,trt_sh,0.926,-0.781,0.926,21,10,11,43,
1870,oxybutynin,trt_cp,0.926,-0.55,0.926,21,13,8,53,Acetylcholine receptor antagonist
1871,SCAF8,trt_sh,0.926,-0.774,0.926,15,7,8,33,
1872,cytisine,trt_cp,0.926,-0.693,0.926,25,14,11,42,acetylcholine receptor agonist
1873,CLN3,trt_sh,0.926,0.802,0.926,12,9,3,27,
1874,KIAA1033,trt_sh,0.926,-0.625,0.926,18,11,7,39,
1875,EIF4B,trt_sh,0.926,-0.769,0.926,17,9,8,33,
1876,HLA-A,trt_sh,0.926,-0.917,0.926,21,11,10,36,
1877,SRRT,trt_sh,0.925,-0.707,0.925,16,9,7,27,
1878,2-methoxyestradiol,trt_cp,0.925,-0.916,0.925,18,9,9,42,hypoxia inducible factor inhibitor
1879,linsitinib,trt_cp,0.925,-0.776,0.925,101,61,40,263,IGF-1 inhibitor
1880,torcetrapib,trt_cp,0.925,-0.655,0.925,18,11,7,42,cholesteryl ester transfer protein inhibitor
1881,HMN-214,trt_cp,0.925,-0.729,0.925,82,43,39,222,PLK inhibitor
1882,BTG2,trt_sh,0.925,-0.918,0.925,31,16,15,72,
1883,RPS6KB1,trt_sh,0.925,-0.787,0.925,36,21,15,94,
1884,DCLRE1B,trt_sh,0.925,-0.551,0.925,12,7,5,27,
1885,ZNF238,trt_sh,0.925,-0.743,0.925,13,8,5,24,
1886,CCL2,trt_sh,0.925,-0.687,0.925,14,8,6,32,
1887,RNLS,trt_sh,0.925,-0.829,0.925,20,10,10,35,
1888,ARN-509,trt_cp,0.925,-0.683,0.925,21,12,9,42,
1889,SD-6-035-A12,trt_cp,0.925,0.239,0.925,15,10,5,27,
1890,DR-2313,trt_cp,0.925,-0.747,0.925,21,13,8,55,PARP inhibitor
1891,SGI-1776,trt_cp,0.924,-0.711,0.924,69,41,28,172,Pim kinase inhibitor
1892,CAND2,trt_sh,0.924,0.792,0.924,12,10,2,24,
1893,dabigatran-etexilate,trt_cp,0.924,-0.798,0.924,19,9,10,40,thrombin inhibitor
1894,SYK-inhibitor,trt_cp,0.924,-0.866,0.924,68,36,32,181,SYK inhibitor
1895,cyanoquinoline-11,trt_cp,0.924,-0.832,0.924,33,18,15,59,Kinase inhibitor
1896,HIF1A,trt_sh,0.924,-0.755,0.924,34,19,15,68,
1897,formoterol,trt_cp,0.924,-0.778,0.924,36,18,18,76,Adrenergic receptor agonist
1898,STK-222600,trt_cp,0.924,-0.701,0.924,10,6,4,30,
1899,NDUFAB1,trt_sh,0.924,0.686,0.924,15,11,4,27,
1900,HSPA4,trt_sh,0.924,-0.599,0.924,25,16,9,70,
1901,norethisterone,trt_cp,0.924,0.571,0.924,45,31,14,91,Progesterone receptor agonist
1902,tafamidis-meglumine,trt_cp,0.923,-0.846,0.923,17,9,8,42,transthyretin amyloid inhibitor
1903,rifapentine,trt_cp,0.923,-0.863,0.923,16,7,9,28,RNA polymerase inhibitor
1904,STK38,trt_sh,0.923,-0.606,0.923,26,14,12,41,
1905,CERS3,trt_sh,0.923,-0.34,0.923,11,7,4,24,
1906,HLA-DRA,trt_sh,0.922,-0.612,0.922,10,6,4,24,
1907,RAC1,trt_sh,0.922,-0.726,0.922,20,10,10,47,
1908,7-hydroxy-PIPAT,trt_cp,0.922,0.035,0.922,12,8,4,25,Dopamine receptor ligand
1909,BAZ2B,trt_sh,0.922,-0.769,0.922,14,7,7,36,
1910,PPIB,trt_sh,0.922,0.669,0.922,17,13,4,27,
1911,glafenine,trt_cp,0.922,-0.693,0.922,20,12,8,45,DeltaF508-CFTR Correctors
1912,STIL,trt_sh,0.922,0.664,0.922,10,7,3,26,
1913,SATB1,trt_oe,0.922,-0.601,0.922,10,6,4,17,
1914,pazufloxacin,trt_cp,0.922,-0.66,0.922,23,14,9,53,Topoisomerase inhibitor
1915,MTA3,trt_sh,0.921,-0.606,0.921,12,7,5,24,
1916,almorexant,trt_cp,0.921,-0.647,0.921,12,7,5,42,orexin receptor antagonist
1917,deferasirox,trt_cp,0.921,0.128,0.921,21,14,7,42,chelating agent
1918,amodiaquine,trt_cp,0.921,-0.777,0.921,36,21,15,67,Histamine receptor agonist
1919,MDL-73005EF,trt_cp,0.921,-0.884,0.921,28,12,16,68,Serotonin receptor antagonist
1920,CDC25B,trt_sh,0.921,-0.182,0.921,14,9,5,33,
1921,ETV1,trt_sh,0.921,-0.311,0.921,14,9,5,41,
1922,VEGFB,trt_lig,0.921,-0.817,0.921,10,5,5,19,
1923,OGFOD1,trt_sh,0.92,-0.814,0.92,14,7,7,36,
1924,EWSR1,trt_sh,0.92,-0.603,0.92,10,6,4,33,
1925,SB-203580,trt_cp,0.92,-0.856,0.92,86,45,41,207,P38 MAPK inhibitor
1926,BNIP1,trt_sh,0.92,-0.829,0.92,16,8,8,27,
1927,STAT6,trt_sh,0.92,-0.823,0.92,45,25,20,108,
1928,GABRG1,trt_sh,0.92,-0.182,0.92,14,9,5,27,
1929,ZNF462,trt_sh,0.92,-0.799,0.92,18,9,9,27,
1930,IL27,trt_sh,0.919,-0.685,0.919,12,7,5,33,
1931,triclabendazole,trt_cp,0.919,-0.751,0.919,24,13,11,53,Microtubule inhibitor
1932,PTPN2,trt_sh,0.919,0.107,0.919,18,12,6,30,
1933,ZNF596,trt_sh,0.918,-0.798,0.918,10,6,4,27,
1934,TNFRSF1A,trt_sh,0.918,-0.319,0.918,14,9,5,33,
1935,CSK,trt_sh,0.918,-0.687,0.918,82,49,33,170,
1936,farnesol,trt_cp,0.918,-0.719,0.918,11,6,5,24,FXR agonist|Monoamine oxidase B inhibitor|NFkB pathway activator|PPAR receptor agonist
1937,LHX3,trt_sh,0.918,-0.833,0.918,12,7,5,33,
1938,BMPR1A,trt_sh,0.918,-0.88,0.918,16,7,9,53,
1939,NFKB1,trt_sh,0.918,-0.56,0.918,32,20,12,65,
1940,phenanthridone,trt_cp,0.917,-0.821,0.917,25,12,13,55,PARP inhibitor
1941,zebularine,trt_cp,0.917,-0.83,0.917,41,21,20,116,DNA methyltransferase inhibitor
1942,EHNA,trt_cp,0.917,-0.86,0.917,14,8,6,25,Adenosine deaminase inhibitor
1943,HSD17B10,trt_sh,0.917,-0.756,0.917,22,12,10,66,
1944,HG-5-88-01,trt_cp,0.917,-0.731,0.917,85,45,40,203,Protein kinase inhibitor
1945,testosterone,trt_cp,0.917,-0.844,0.917,44,22,22,109,Androgen receptor agonist
1946,AKAP11,trt_sh,0.917,-0.705,0.917,12,7,5,33,
1947,trazodone,trt_cp,0.917,-0.704,0.917,27,15,12,79,Adrenergic receptor antagonist|Serotonin receptor antagonist|Serotonin reuptake inhibitor
1948,Y-39983,trt_cp,0.917,-0.875,0.917,90,45,45,227,Rho associated kinase inhibitor
1949,TAK-715,trt_cp,0.917,-0.866,0.917,97,45,52,222,P38 MAPK inhibitor
1950,CCRN4L,trt_sh,0.916,-0.637,0.916,15,8,7,24,
1951,PTHLH,trt_lig,0.916,0.479,0.916,10,7,3,19,
1952,TCF7,trt_sh,0.916,-0.722,0.916,13,8,5,30,
1953,ATP5F1,trt_sh,0.916,0.749,0.916,10,7,3,27,
1954,dipraglurant,trt_cp,0.916,0.568,0.916,18,13,5,42,glutamate receptor negative allosteric modulator
1955,plinabulin,trt_cp,0.916,0.624,0.916,10,7,3,18,Tubulin inhibitor
1956,RS-56812,trt_cp,0.916,-0.708,0.916,11,6,5,19,Serotonin receptor partial agonist
1957,BRD-A12083771,trt_cp,0.916,-0.714,0.916,37,21,16,74,
1958,AMPD2,trt_sh,0.916,-0.746,0.916,17,10,7,27,
1959,chloroquine,trt_cp,0.916,-0.684,0.916,70,42,28,169,Antimalarial agent
1960,TGX-221,trt_cp,0.916,-0.765,0.916,74,41,33,180,PI3K inhibitor
1961,BMS-754807,trt_cp,0.916,-0.847,0.916,26,15,11,59,IGF-1 inhibitor
1962,GPR64,trt_sh,0.915,-0.768,0.915,11,5,6,27,
1963,CDC123,trt_sh,0.915,-0.811,0.915,41,22,19,80,
1964,SB-590885,trt_cp,0.915,-0.753,0.915,75,42,33,179,RAF inhibitor
1965,TFPI,trt_sh,0.915,0.652,0.915,11,8,3,33,
1966,EGF,trt_sh,0.915,-0.749,0.915,21,13,8,60,
1967,LIMK2,trt_sh,0.915,-0.607,0.915,28,18,10,73,
1968,RPS6KA2,trt_sh,0.915,-0.82,0.915,16,7,9,36,
1969,flutamide,trt_cp,0.914,-0.863,0.914,74,36,38,181,Androgen receptor antagonist
1970,ERG,trt_xpr,0.914,-0.736,0.914,33,15,18,77,
1971,ozagrel,trt_cp,0.914,-0.857,0.914,34,17,17,91,Thromboxane synthase inhibitor
1972,BRD-K61053657,trt_cp,0.914,-0.817,0.914,25,13,12,71,
1973,GSK-J2,trt_cp,0.914,-0.905,0.914,30,13,17,112,histone demethylase inhibitor
1974,MAP4K3,trt_sh,0.914,-0.638,0.914,13,8,5,43,
1975,ipriflavone,trt_cp,0.914,-0.618,0.914,28,17,11,53,Bone resorption inhibitor
1976,TNFSF4,trt_sh,0.914,-0.906,0.914,14,7,7,33,
1977,HBE1,trt_sh,0.914,-0.729,0.914,23,14,9,39,
1978,ALDH9A1,trt_sh,0.914,-0.86,0.914,45,24,21,105,
1979,TSC22D1,trt_sh,0.914,-0.819,0.914,10,5,5,24,
1980,COX5A,trt_sh,0.914,-0.59,0.914,11,6,5,30,
1981,BP-897,trt_cp,0.914,-0.754,0.914,12,7,5,23,Dopamine receptor agonist
1982,PKM2,trt_sh,0.913,0.6,0.913,18,14,4,40,
1983,LY-2183240,trt_cp,0.913,-0.552,0.913,41,26,15,90,FAAH inhibitor|FAAH reuptake inhibitor
1984,GSK-J1,trt_cp,0.913,-0.9,0.913,42,19,23,114,histone demethylase inhibitor
1985,CDK8,trt_sh,0.913,-0.851,0.913,28,12,16,82,
1986,CP-55940,trt_cp,0.913,0.506,0.913,10,7,3,19,Cannabinoid receptor agonist
1987,enzalutamide,trt_cp,0.913,-0.545,0.913,44,28,16,107,Androgen receptor antagonist
1988,TACTACA,trt_sh.css,0.913,-0.247,0.913,11,7,4,14,
1989,CES2,trt_sh,0.913,0.634,0.913,11,8,3,33,
1990,pregnenolone,trt_cp,0.913,-0.873,0.913,41,19,22,95,Glutamate receptor modulator
1991,AARS,trt_sh,0.913,-0.797,0.913,35,18,17,72,
1992,palonosetron,trt_cp,0.913,-0.878,0.913,23,12,11,55,Serotonin receptor antagonist
1993,LRPAP1,trt_sh,0.913,0.219,0.913,15,10,5,33,
1994,anastrozole,trt_cp,0.912,-0.753,0.912,26,16,10,59,Aromatase inhibitor
1995,SERPINA7,trt_sh,0.912,-0.772,0.912,16,9,7,27,
1996,TGFB1,trt_sh,0.912,-0.75,0.912,23,14,9,41,
1997,guanaben-acetate,trt_cp,0.912,-0.843,0.912,22,12,10,65,Adrenergic receptor agonist
1998,STX4,trt_sh,0.912,-0.593,0.912,27,16,11,42,
1999,ZNF212,trt_sh,0.912,0.485,0.912,16,11,5,24,
2000,CCNB1,trt_sh,0.912,0.069,0.912,12,8,4,24,
2001,cilostazol,trt_cp,0.912,-0.651,0.912,36,22,14,69,Phosphodiesterase inhibitor
2002,ITGB5,trt_sh,0.912,-0.712,0.912,31,19,12,72,
2003,OCO-1112,trt_cp,0.912,-0.74,0.912,16,10,6,42,cholesterol inhibitor
2004,ANGPT1,trt_sh,0.912,-0.765,0.912,10,6,4,24,
2005,levothyroxine,trt_cp,0.912,-0.896,0.912,20,10,10,46,Thyroid hormone stimulant
2006,MPDZ,trt_sh,0.912,-0.846,0.912,14,8,6,39,
2007,DMSO,ctl_vehicle,0.912,-0.839,0.912,8411,4581,3830,20835,
2008,GAPDH,trt_sh,0.911,0.513,0.911,32,22,10,72,
2009,NPSR1,trt_sh,0.911,-0.729,0.911,15,8,7,24,
2010,GATA2,trt_sh,0.911,-0.867,0.911,35,18,17,75,
2011,VN1R2,trt_sh,0.911,0.654,0.911,13,9,4,27,
2012,O6-benzylguanine,trt_cp,0.911,-0.82,0.911,21,10,11,42,O6-alkylguanine-DNA alkyltransferase inhibitor
2013,MW-A1-18,trt_cp,0.911,0.702,0.911,12,10,2,17,
2014,SB-239063,trt_cp,0.911,-0.672,0.911,75,44,31,199,P38 MAPK inhibitor
2015,BFGF,trt_lig,0.911,-0.806,0.911,40,21,19,88,
2016,timofibrate,trt_cp,0.911,-0.587,0.911,18,11,7,42,"cholesterol inhibitor, lipase clearing factor inhibitor"
2017,tosyllysyl-chloromethyl-ketone,trt_cp,0.911,-0.601,0.911,10,6,4,19,Chymotrypsin inhibitor
2018,TUL-XX023,trt_cp,0.911,-0.732,0.911,11,6,5,49,
2019,NEK4,trt_sh,0.911,-0.664,0.911,17,10,7,37,
2020,BRD-K40151202,trt_cp,0.911,-0.852,0.911,15,8,7,35,
2021,POLR3E,trt_sh,0.911,0.717,0.911,15,11,4,27,
2022,bexarotene,trt_cp,0.911,-0.81,0.911,19,12,7,42,retinoid receptor agonist
2023,PTPN4,trt_sh,0.911,0.261,0.911,12,8,4,27,
2024,vinpocetine,trt_cp,0.911,0.612,0.911,28,20,8,83,Phosphodiesterase inhibitor|Sodium channel blocker
2025,SDF2L1,trt_sh,0.91,-0.905,0.91,16,10,6,27,
2026,EIF4A2,trt_sh,0.91,0.731,0.91,15,11,4,27,
2027,CXADR,trt_sh,0.91,-0.908,0.91,11,6,5,27,
2028,BACE2,trt_sh,0.91,-0.692,0.91,16,9,7,44,
2029,KI-8751,trt_cp,0.91,-0.769,0.91,10,4,6,27,VEGFR inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor
2030,SJ-172550,trt_cp,0.91,-0.674,0.91,22,13,9,59,MDM inhibitor
2031,UNC-0638,trt_cp,0.91,-0.875,0.91,50,21,29,114,
2032,phentolamine,trt_cp,0.91,-0.545,0.91,28,18,10,75,Adrenergic receptor antagonist
2033,ICI-162846,trt_cp,0.91,-0.622,0.91,29,17,12,61,Histamine receptor antagonist
2034,LOXL1,trt_sh,0.91,-0.635,0.91,33,21,12,75,
2035,UMODL1,trt_sh,0.909,-0.786,0.909,39,20,19,90,
2036,dacomitinib,trt_cp,0.909,-0.672,0.909,80,44,36,171,EGFR inhibitor
2037,SNAI2,trt_sh,0.909,-0.622,0.909,22,13,9,35,
2038,TBX20,trt_sh,0.909,-0.856,0.909,10,5,5,24,
2039,TNFRSF12A,trt_sh,0.909,-0.654,0.909,16,9,7,27,
2040,varenicline,trt_cp,0.909,-0.646,0.909,27,16,11,59,Acetylcholine receptor agonist
2041,PPOX,trt_sh,0.909,-0.757,0.909,35,21,14,75,
2042,BRD-K37727696,trt_cp,0.909,-0.749,0.909,12,6,6,17,
2043,MAT2B,trt_sh,0.909,0.806,0.909,13,11,2,27,
2044,BRD-K54331210,trt_cp,0.909,0.555,0.909,10,7,3,17,Alkaline phosphatase inhibitor
2045,DNMT1,trt_sh,0.908,-0.675,0.908,27,17,10,66,
2046,PIGK,trt_sh,0.908,-0.692,0.908,12,6,6,33,
2047,PPP2R5A,trt_sh,0.908,0.644,0.908,25,18,7,39,
2048,SMARCA4,trt_sh,0.908,-0.827,0.908,29,15,14,78,
2049,NIPBL,trt_sh,0.908,-0.828,0.908,21,12,9,42,
2050,SA-424936,trt_cp,0.908,-0.682,0.908,12,6,6,25,
2051,SA-1458450,trt_cp,0.908,-0.541,0.908,13,7,6,19,
2052,SUPT3H,trt_sh,0.908,-0.674,0.908,12,7,5,27,
2053,avrainvillamide-analog-5,trt_cp,0.908,0.75,0.908,12,9,3,44,Nucleophosmin inhibitor
2054,CNNM2,trt_sh,0.908,0.753,0.908,10,8,2,27,
2055,fingolimod,trt_cp,0.907,0.069,0.907,24,16,8,42,"immunosuppressant, sphingosine 1-phosphate receptor agonist"
2056,POR,trt_sh,0.907,-0.702,0.907,18,9,9,33,
2057,PNKP,trt_sh,0.907,-0.773,0.907,33,20,13,80,
2058,GR-89696,trt_cp,0.907,-0.655,0.907,13,8,5,30,Opioid receptor agonist
2059,TWIST2,trt_sh,0.907,0.721,0.907,13,11,2,27,
2060,primidone,trt_cp,0.907,-0.798,0.907,28,16,12,80,GABA receptor antagonist
2061,TIAM1,trt_sh,0.907,-0.779,0.907,16,10,6,36,
2062,ranitidine,trt_cp,0.907,-0.78,0.907,38,19,19,106,Histamine receptor antagonist
2063,DHX16,trt_sh,0.907,-0.67,0.907,16,9,7,33,
2064,naproxen,trt_cp,0.907,-0.649,0.907,37,21,16,81,Cyclooxygenase inhibitor
2065,M2-PK-activator,trt_cp,0.907,-0.79,0.907,27,13,14,72,Pyruvate kinase isozyme activator
2066,BRD-K18739469,trt_cp,0.907,-0.561,0.907,11,6,5,17,
2067,pentoxifylline,trt_cp,0.907,-0.658,0.907,71,45,26,129,Phosphodiesterase inhibitor
2068,TG-101348,trt_cp,0.906,-0.808,0.906,99,51,48,233,JAK inhibitor|FLT3 inhibitor
2069,WNT9B,trt_sh,0.906,-0.749,0.906,15,9,6,27,
2070,amiodarone,trt_cp,0.906,-0.891,0.906,58,27,31,155,Potassium channel blocker
2071,INTS12,trt_sh,0.906,-0.452,0.906,14,9,5,27,
2072,CCT7,trt_sh,0.906,-0.683,0.906,13,7,6,39,
2073,methyldopa,trt_cp,0.906,0.622,0.906,14,10,4,45,Adrenergic receptor agonist
2074,ZNF273,trt_sh,0.906,-0.858,0.906,39,18,21,88,
2075,CYB561,trt_sh,0.906,-0.894,0.906,13,7,6,36,
2076,CDH1,trt_xpr,0.906,-0.785,0.906,34,19,15,66,
2077,metoclopramide,trt_cp,0.906,-0.775,0.906,24,15,9,64,Dopamine receptor antagonist|Serotonin receptor antagonist
2078,orciprenaline,trt_cp,0.906,-0.902,0.906,16,6,10,26,Adrenergic receptor agonist
2079,CREM,trt_sh,0.906,0.607,0.906,11,8,3,33,
2080,THBS1,trt_sh,0.906,-0.859,0.906,63,28,35,132,
2081,clioquinol,trt_cp,0.905,-0.824,0.905,32,17,15,61,Chelating agent
2082,ARGLU1,trt_sh,0.905,-0.775,0.905,39,24,15,98,
2083,NDUFA6,trt_sh,0.905,-0.846,0.905,14,8,6,27,
2084,paroxetine,trt_cp,0.905,-0.768,0.905,38,23,15,102,Selective serotonin reuptake inhibitor (SSRI)
2085,sulforaphane,trt_cp,0.905,-0.86,0.905,108,54,54,304,Anticancer agent|Aryl hydrocarbon receptor antagonist
2086,JMJD6,trt_sh,0.904,-0.821,0.904,19,8,11,42,
2087,tolmetin,trt_cp,0.904,-0.195,0.904,14,9,5,27,Cyclooxygenase inhibitor
2088,XMD-1499,trt_cp,0.904,-0.77,0.904,68,39,29,180,EPHB3 inhibitor
2089,motesanib,trt_cp,0.904,-0.46,0.904,83,55,28,215,KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor
2090,cinepazide,trt_cp,0.904,-0.316,0.904,17,11,6,42,calcium channel activator
2091,POLR3D,trt_sh,0.904,-0.863,0.904,12,6,6,27,
2092,triflupromazine,trt_cp,0.904,-0.876,0.904,38,16,22,84,Dopamine receptor antagonist
2093,ERLIN1,trt_sh,0.904,0.653,0.904,19,14,5,36,
2094,CD-1530,trt_cp,0.904,-0.848,0.904,20,12,8,58,Retinoid receptor agonist
2095,PRNP,trt_sh,0.904,-0.84,0.904,14,7,7,27,
2096,CP-724714,trt_cp,0.904,-0.884,0.904,92,48,44,238,Tyrosine kinase inhibitor|EGFR inhibitor
2097,tibolone,trt_cp,0.904,-0.795,0.904,19,10,9,54,Estrogen receptor agonist|Androgen receptor agonist|Progesterone receptor agonist
2098,BIX-01338,trt_cp,0.904,0.112,0.904,18,12,6,32,Histone lysine methyltransferase inhibitor
2099,EIF6,trt_sh,0.904,-0.582,0.904,13,7,6,27,
2100,pazopanib,trt_cp,0.903,-0.839,0.903,95,50,45,245,VEGFR inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor
2101,WEE1,trt_sh,0.903,0.691,0.903,16,12,4,43,
2102,physostigmine,trt_cp,0.903,-0.898,0.903,27,13,14,76,Cholinesterase inhibitor|Acetylcholinesterase inhibitor
2103,myriocin,trt_cp,0.903,-0.698,0.903,31,19,12,59,Serine palmitoyltransferase inhibitor
2104,WFS1,trt_sh,0.903,-0.842,0.903,43,23,20,82,
2105,meptazinol,trt_cp,0.903,-0.794,0.903,31,17,14,65,Opioid receptor agonist
2106,methimazole,trt_cp,0.903,0.538,0.903,25,17,8,57,Antithyroid agent
2107,TDRD9,trt_sh,0.903,0.261,0.903,12,8,4,24,
2108,acivicin,trt_cp,0.903,-0.824,0.903,19,9,10,42,gamma glutamyltransferase inhibitor
2109,API-001,trt_cp,0.903,-0.834,0.903,16,9,7,42,sigma receptor antagonist
2110,CASP9,trt_sh,0.903,-0.715,0.903,13,7,6,41,
2111,MED7,trt_sh,0.903,-0.804,0.903,15,8,7,33,
2112,F-1566-0341,trt_cp,0.903,-0.801,0.903,13,7,6,34,
2113,ATG4B,trt_sh,0.903,-0.353,0.903,14,9,5,24,
2114,EDNRB,trt_sh,0.902,0.151,0.902,12,8,4,27,
2115,deracoxib,trt_cp,0.902,-0.758,0.902,11,6,5,23,Cyclooxygenase inhibitor
2116,cytochalasin-b,trt_cp,0.902,-0.819,0.902,44,24,20,101,Microtubule inhibitor
2117,GPR35,trt_sh,0.902,-0.727,0.902,15,8,7,38,
2118,CAMK1,trt_xpr,0.902,-0.73,0.902,19,12,7,66,
2119,pibenzimol,trt_cp,0.902,-0.793,0.902,19,11,8,42,DNA inhibitor
2120,ephedrine,trt_cp,0.902,0.436,0.902,13,9,4,21,Adrenergic receptor agonist
2121,CI-976,trt_cp,0.902,-0.873,0.902,45,23,22,101,ACAT inhibitor
2122,OPN3,trt_sh,0.902,-0.758,0.902,10,6,4,24,
2123,tivantinib,trt_cp,0.902,-0.837,0.902,78,37,41,222,Tyrosine kinase inhibitor
2124,CD19,trt_sh,0.902,-0.731,0.902,34,20,14,77,
2125,SLC1A4,trt_sh,0.902,-0.765,0.902,15,8,7,42,
2126,TEAD2,trt_sh,0.902,-0.787,0.902,12,6,6,27,
2127,RASGRP4,trt_sh,0.902,0.725,0.902,13,10,3,27,
2128,ARPC3,trt_sh,0.901,-0.837,0.901,13,6,7,24,
2129,ZNF267,trt_sh,0.901,-0.613,0.901,10,6,4,27,
2130,perhexiline,trt_cp,0.901,0.096,0.901,36,24,12,137,Carnitine palmitoyltransferase inhibitor
2131,NU-7441,trt_cp,0.901,-0.747,0.901,72,38,34,180,P-glycoprotein inhibitor|DNA dependent protein kinase inhibitor
2132,KAT2B,trt_sh,0.901,-0.598,0.901,13,8,5,27,
2133,flunarizine,trt_cp,0.901,-0.471,0.901,25,16,9,45,Calcium channel blocker
2134,thioctic-acid,trt_cp,0.901,-0.79,0.901,19,9,10,42,reducing agent
2135,PRKCZ,trt_sh,0.901,-0.654,0.901,63,41,22,131,
2136,TBP,trt_sh,0.9,-0.671,0.9,13,8,5,33,
