,pert_iname,trt,quantile,quant_low,quant_high,n_sig,n_sig_pos,n_sig_neg,n_sig_initial,moa
1123,ARHGAP9,trt_sh,0.979,-0.172,0.979,11,7,4,24,
1124,sildenafil,trt_cp,0.979,-0.733,0.979,55,31,24,175,Phosphodiesterase inhibitor
1125,roquinimex,trt_cp,0.979,0.078,0.979,24,16,8,61,Angiogenesis inhibitor|TNF production inhibitor
1126,chenodiol,trt_cp,0.979,0.757,0.979,18,14,4,42,
1127,TNFRSF11A,trt_sh,0.979,0.869,0.979,10,7,3,24,
1128,PPIH,trt_sh,0.979,-0.688,0.979,12,7,5,27,
1129,salermide,trt_cp,0.979,-0.845,0.979,20,11,9,75,SIRT inhibitor
1130,MCTS1,trt_sh,0.979,0.706,0.979,10,9,1,33,
1131,JMW-MITF1,trt_cp,0.978,-0.602,0.978,20,12,8,54,
1132,MALT1,trt_sh,0.978,-0.615,0.978,27,17,10,82,
1133,VDAC1,trt_sh,0.978,0.618,0.978,24,17,7,45,
1134,DDX10,trt_sh,0.978,0.649,0.978,16,12,4,39,
1135,SDM-25N,trt_cp,0.978,-0.347,0.978,11,7,4,28,Opioid receptor antagonist
1136,BRD-K55896799,trt_cp,0.978,0.684,0.978,31,23,8,101,
1137,JTC-801,trt_cp,0.978,-0.81,0.978,20,10,10,46,Opioid receptor antagonist
1138,UBASH3A,trt_sh,0.978,-0.945,0.978,13,7,6,30,
1139,SF3B1,trt_sh,0.978,0.698,0.978,11,8,3,24,
1140,E-4031,trt_cp,0.978,-0.25,0.978,11,7,4,36,Potassium channel blocker
1141,ETV4,trt_sh,0.978,0.685,0.978,14,11,3,27,
1142,FOXR1,trt_sh,0.978,-0.627,0.978,10,6,4,27,
1143,bimatoprost,trt_cp,0.977,-0.86,0.977,22,11,11,53,Prostanoid receptor agonist
1144,bexarotene,trt_cp,0.977,-0.453,0.977,20,13,7,42,retinoid receptor agonist
1145,gabexate,trt_cp,0.977,-0.692,0.977,10,5,5,34,Serine protease inhibitor
1146,NDUFC2,trt_sh,0.977,0.602,0.977,10,7,3,24,
1147,DHCR7,trt_sh,0.977,0.583,0.977,13,9,4,28,
1148,binimetinib,trt_cp,0.977,-0.729,0.977,12,7,5,42,MEK inhibitor
1149,POLB,trt_sh,0.976,-0.511,0.976,27,17,10,66,
1150,equilin,trt_cp,0.976,-0.85,0.976,32,18,14,91,Estrogen receptor agonist
1151,PDPK1,trt_sh,0.976,-0.856,0.976,35,20,15,130,
1152,MED7,trt_sh,0.976,-0.861,0.976,17,10,7,33,
1153,AURKB,trt_xpr,0.976,0.608,0.976,22,16,6,77,
1154,ZNF625,trt_sh,0.976,-0.773,0.976,12,6,6,27,
1155,RPS6KB1,trt_sh,0.976,-0.778,0.976,29,17,12,94,
1156,PEPD,trt_sh,0.976,-0.653,0.976,16,10,6,42,
1157,ELOVL6,trt_sh,0.976,-0.015,0.976,12,8,4,39,
1158,BMPR1A,trt_sh,0.975,-0.619,0.975,16,10,6,53,
1159,PAX8,trt_sh,0.975,-0.689,0.975,68,42,26,198,
1160,SCH-23390,trt_cp,0.975,0.637,0.975,16,11,5,44,Dopamine receptor antagonist
1161,FOXD4L3,trt_sh,0.975,0.708,0.975,24,17,7,63,
1162,crizotinib,trt_cp,0.975,-0.74,0.975,88,51,37,267,ALK tyrosine kinase receptor inhibitor
1163,FANCA,trt_sh,0.975,0.838,0.975,12,9,3,33,
1164,GPR152,trt_sh,0.974,-0.318,0.974,11,7,4,27,
1165,ISX,trt_sh,0.974,0.85,0.974,10,9,1,27,
1166,ketotifen,trt_cp,0.974,-0.619,0.974,26,16,10,93,Histamine receptor agonist|Leukotriene receptor antagonist|Phosphodiesterase inhibitor|Histamine receptor ligand
1167,PSEN2,trt_sh,0.974,0.796,0.974,14,11,3,29,
1168,dalcetrapib,trt_cp,0.974,-0.617,0.974,25,16,9,58,Cholesterylester transfer protein inhibitor
1169,spiperone,trt_cp,0.974,-0.895,0.974,22,13,9,44,Dopamine receptor antagonist
1170,PAPD7,trt_sh,0.974,0.088,0.974,15,10,5,39,
1171,KLF3,trt_sh,0.974,0.137,0.974,12,8,4,27,
1172,EXOC3,trt_sh,0.973,0.773,0.973,12,9,3,27,
1173,BRCA1,trt_sh,0.973,-0.697,0.973,40,26,14,105,
1174,KUC105208,trt_cp,0.973,-0.75,0.973,13,8,5,28,
1175,cabergoline,trt_cp,0.973,0.736,0.973,26,18,8,80,Dopamine receptor agonist
1176,EGFR,trt_sh,0.973,-0.677,0.973,83,53,30,240,
1177,ERCC1,trt_sh,0.973,-0.822,0.973,28,14,14,69,
1178,PLK2,trt_sh,0.973,-0.88,0.973,21,11,10,43,
1179,methimazole,trt_cp,0.972,0.768,0.972,18,14,4,57,Antithyroid agent
1180,PGK1,trt_sh,0.972,-0.902,0.972,46,23,23,128,
1181,metamizole,trt_cp,0.972,0.704,0.972,20,16,4,46,Cyclooxygenase inhibitor|Opioid receptor agonist
1182,CAMSAP2,trt_sh,0.972,-0.755,0.972,12,7,5,33,
1183,vismodegib,trt_cp,0.972,0.705,0.972,23,17,6,42,"hedgehog pathway inhibitor, smoothened receptor antagonist"
1184,mirodenafil,trt_cp,0.972,-0.968,0.972,21,10,11,42,phosphodiesterase inhibitor
1185,isoxsuprine,trt_cp,0.972,-0.718,0.972,16,9,7,37,Adrenergic receptor agonist
1186,MTTP,trt_sh,0.972,0.722,0.972,12,10,2,27,
1187,COPS2,trt_sh,0.972,-0.866,0.972,14,6,8,24,
1188,PF-562271,trt_cp,0.971,-0.835,0.971,83,41,42,242,Focal adhesion kinase inhibitor
1189,raclopride,trt_cp,0.971,-0.661,0.971,37,22,15,76,Dopamine receptor antagonist
1190,exalamide,trt_cp,0.971,-0.802,0.971,19,11,8,42,membrane permeability inhibitor
1191,TXLNA,trt_sh,0.971,-0.816,0.971,16,8,8,42,
1192,NCF2,trt_sh,0.971,0.804,0.971,16,13,3,33,
1193,VDR,trt_sh,0.971,0.853,0.971,11,8,3,33,
1194,D-4476,trt_cp,0.971,-0.902,0.971,62,30,32,181,TGF beta receptor inhibitor
1195,colchicine,trt_cp,0.971,-0.74,0.971,24,15,9,53,Microtubule inhibitor
1196,MRPS2,trt_sh,0.971,-0.355,0.971,11,7,4,39,
1197,7-nitroindazole,trt_cp,0.97,-0.645,0.97,33,21,12,72,Nitric oxide synthase inhibitor
1198,BDH1,trt_sh,0.97,0.695,0.97,27,19,8,75,
1199,REL,trt_sh,0.97,-0.606,0.97,39,25,14,95,
1200,XAV-939,trt_cp,0.97,-0.799,0.97,44,27,17,107,Tankyrase inhibitor
1201,PRKDC,trt_sh,0.97,0.122,0.97,15,10,5,49,
1202,FPL-64176,trt_cp,0.97,-0.945,0.97,28,11,17,76,Calcium channel activator
1203,CCNB2,trt_sh,0.969,0.056,0.969,27,18,9,66,
1204,DDIT4,trt_sh,0.969,-0.377,0.969,23,15,8,74,
1205,SA-1922257,trt_cp,0.969,0.67,0.969,10,7,3,17,
1206,MSMO1,trt_sh,0.969,-0.795,0.969,12,7,5,33,
1207,NVP-DPP728,trt_cp,0.969,-0.96,0.969,19,9,10,42,dipeptidyl peptidase inhibitor
1208,AP2M1,trt_sh,0.969,-0.821,0.969,11,5,6,27,
1209,glimepiride,trt_cp,0.968,-0.708,0.968,39,23,16,95,Insulin secretagogue
1210,TOP2A,trt_sh,0.968,-0.697,0.968,28,18,10,90,
1211,RIOK3,trt_sh,0.968,-0.618,0.968,30,18,12,114,
1212,HG-9-91-01,trt_cp,0.968,-0.801,0.968,53,29,24,132,
1213,simvastatin,trt_cp,0.968,-0.825,0.968,66,38,28,161,HMGCR inhibitor
1214,SLC2A1,trt_sh,0.968,-0.803,0.968,21,13,8,75,
1215,ANXA2,trt_sh,0.968,0.657,0.968,11,8,3,24,
1216,nafadotride,trt_cp,0.968,-0.623,0.968,12,7,5,32,Dopamine receptor antagonist
1217,CAMK1,trt_xpr,0.967,0.077,0.967,27,18,9,66,
1218,ALDOC,trt_sh,0.967,-0.627,0.967,19,12,7,75,
1219,CBX7,trt_sh,0.967,-0.253,0.967,11,7,4,27,
1220,ambrisentan,trt_cp,0.967,-0.636,0.967,21,13,8,46,Endothelin receptor antagonist
1221,BAZ1B,trt_sh,0.967,0.025,0.967,15,10,5,36,
1222,oxymetazoline,trt_cp,0.967,-0.934,0.967,22,11,11,61,Adrenergic receptor agonist
1223,MTHFD2,trt_sh,0.967,-0.737,0.967,37,19,18,99,
1224,CHMP4A,trt_sh,0.967,-0.883,0.967,11,5,6,33,
1225,EGFP,ctl_vector,0.967,-0.869,0.967,48,25,23,132,
1226,PHA-848125,trt_cp,0.967,0.128,0.967,15,10,5,42,"CDK inhibitor, growth factor receptor inhibitor"
1227,BACE2,trt_sh,0.967,-0.666,0.967,19,11,8,44,
1228,TRADD,trt_sh,0.966,-0.887,0.966,14,8,6,33,
1229,BRD-K98896788,trt_cp,0.966,-0.691,0.966,13,8,5,30,
1230,mestinon,trt_cp,0.966,0.046,0.966,21,14,7,57,Cholinesterase inhibitor
1231,BRD-K30064966,trt_cp,0.966,0.535,0.966,25,17,8,59,Caspase activator
1232,SETD1B,trt_sh,0.966,-0.68,0.966,13,7,6,42,
1233,DNM1,trt_sh,0.966,-0.785,0.966,18,11,7,69,
1234,SIRPG,trt_sh,0.966,-0.296,0.966,11,7,4,30,
1235,paroxetine,trt_cp,0.966,-0.849,0.966,39,20,19,102,Selective serotonin reuptake inhibitor (SSRI)
1236,timonacic,trt_cp,0.965,-0.88,0.965,22,10,12,42,antioxidant
1237,manumycin-a,trt_cp,0.965,-0.757,0.965,58,32,26,187,Farnesyltransferase inhibitor|NFkB pathway inhibitor
1238,bazedoxifene,trt_cp,0.965,0.069,0.965,24,16,8,42,selective estrogen receptor modulator (SERM)
1239,KRT19,trt_xpr,0.965,-0.784,0.965,23,13,10,66,
1240,PAK3,trt_sh,0.965,-0.575,0.965,12,7,5,33,
1241,MCM2,trt_sh,0.965,-0.765,0.965,11,6,5,27,
1242,imiloxan,trt_cp,0.965,-0.828,0.965,34,18,16,57,Adrenergic receptor antagonist
1243,AR,trt_lig,0.965,0.631,0.965,35,25,10,80,
1244,CYT387,trt_cp,0.965,-0.144,0.965,69,46,23,218,
1245,lobendazole,trt_cp,0.965,-0.753,0.965,13,6,7,23,Anthelmintic agent
1246,EFCAB2,trt_sh,0.965,-0.893,0.965,15,8,7,43,
1247,metixene,trt_cp,0.965,-0.804,0.965,27,15,12,61,Acetylcholine receptor antagonist
1248,PRKAG3,trt_sh,0.965,-0.939,0.965,16,7,9,34,
1249,AGK-2,trt_cp,0.965,-0.842,0.965,66,38,28,184,SIRT inhibitor
1250,molsidomine,trt_cp,0.965,-0.369,0.965,23,15,8,65,Guanylyl cyclase activator
1251,SMARCAD1,trt_sh,0.964,-0.691,0.964,15,9,6,27,
1252,BRD-A13346522,trt_cp,0.964,-0.79,0.964,15,8,7,31,
1253,BRD-K86682249,trt_cp,0.964,0.594,0.964,26,18,8,74,Tyrosine phosphatase inhibitor
1254,oleylethanolamide,trt_cp,0.964,0.685,0.964,10,7,3,15,Cannabinoid receptor agonist|Glucose dependent insulinotropic receptor agonist|Potassium channel blocker
1255,rutin,trt_cp,0.964,-0.87,0.964,39,21,18,95,Antioxidant|Capillary stabilizing agent|Nitric oxide scavenger
1256,desipramine,trt_cp,0.964,0.586,0.964,10,7,3,37,Tricyclic antidepressant
1257,PRKAG2,trt_sh,0.964,-0.759,0.964,10,6,4,29,
1258,PP-30,trt_cp,0.964,-0.81,0.964,11,6,5,59,RAF inhibitor
1259,lisinopril,trt_cp,0.963,-0.709,0.963,17,10,7,45,Angiotensin converting enzyme inhibitor
1260,S-ruxolitinib,trt_cp,0.963,-0.661,0.963,12,7,5,42,
1261,oxatomide,trt_cp,0.963,-0.73,0.963,16,9,7,42,histamine receptor antagonist
1262,COPA,trt_sh,0.963,0.779,0.963,10,8,2,27,
1263,FAS,trt_sh,0.963,-0.914,0.963,37,17,20,103,
1264,CDKN1A,trt_sh,0.963,-0.706,0.963,63,38,25,173,
1265,COX5A,trt_sh,0.963,-0.841,0.963,15,8,7,30,
1266,PCMT1,trt_sh,0.963,0.658,0.963,13,10,3,36,
1267,TSN,trt_sh,0.963,-0.572,0.963,12,7,5,36,
1268,pgw,ctl_vector,0.963,-0.741,0.963,43,27,16,236,
1269,LCN2,trt_sh,0.963,-0.897,0.963,14,7,7,33,
1270,PFI-1,trt_cp,0.963,-0.918,0.963,31,17,14,114,bromodomain inhibitor
1271,UTP14A,trt_sh,0.963,0.831,0.963,10,9,1,43,
1272,alvocidib,trt_cp,0.963,-0.813,0.963,50,26,24,307,CDK inhibitor
1273,ZER1,trt_sh,0.963,0.762,0.963,15,11,4,42,
1274,ACTR2,trt_sh,0.963,-0.296,0.963,11,7,4,27,
1275,AVL-292,trt_cp,0.962,0.789,0.962,14,12,2,42,Bruton's tyrosine kinase (BTK) inhibitor
1276,EIF2AK2,trt_sh,0.962,0.654,0.962,15,11,4,37,
1277,WNT5A,trt_sh,0.962,0.072,0.962,18,12,6,41,
1278,asymmetrical-dimethylarginine,trt_cp,0.962,-0.741,0.962,15,7,8,42,nitric oxide synthase inhibitor
1279,PML,trt_sh,0.962,0.167,0.962,15,10,5,33,
1280,phenylephrine,trt_cp,0.962,-0.752,0.962,21,12,9,42,adrenergic receptor agonist
1281,MGAT4A,trt_sh,0.962,-0.762,0.962,12,6,6,33,
1282,epicatechin-gallate-(-),trt_cp,0.962,0.777,0.962,11,8,3,23,Bacterial DNA gyrase inhibitor
1283,dimesna,trt_cp,0.962,-0.888,0.962,19,8,11,42,tubulin polymerization inhibitor
1284,clindamycin,trt_cp,0.962,-0.84,0.962,18,11,7,45,Protein synthesis inhibitor
1285,mecamylamine,trt_cp,0.962,-0.81,0.962,16,7,9,46,Acetylcholine receptor antagonist
1286,YK-4279,trt_cp,0.962,0.691,0.962,14,10,4,73,Apoptosis stimulant|Binding of RNA helicase A to the transcription factor EWS-FLI1 inhibitor
1287,MBOAT7,trt_sh,0.961,0.742,0.961,16,11,5,44,
1288,TST,trt_sh,0.961,-0.737,0.961,10,6,4,27,
1289,carfilzomib,trt_cp,0.961,0.677,0.961,16,12,4,38,proteasome inhibitor
1290,nicergoline,trt_cp,0.961,-0.959,0.961,25,10,15,68,Adrenergic receptor antagonist
1291,GNAI2,trt_sh,0.961,-0.64,0.961,27,17,10,66,
1292,paricalcitol,trt_cp,0.961,-0.438,0.961,20,13,7,42,vitamin D receptor agonist
1293,NXF1,trt_sh,0.961,-0.695,0.961,12,7,5,27,
1294,RASGRP4,trt_sh,0.961,-0.803,0.961,12,6,6,27,
1295,methysergide,trt_cp,0.961,-0.936,0.961,14,8,6,42,Serotonin receptor antagonist
1296,JX-401,trt_cp,0.96,-0.903,0.96,12,6,6,25,P38 MAPK inhibitor
1297,idarubicin,trt_cp,0.96,0.599,0.96,31,22,9,105,Topoisomerase inhibitor
1298,SRPRB,trt_sh,0.96,0.671,0.96,15,11,4,39,
1299,NVP-BHG712,trt_cp,0.96,-0.769,0.96,35,20,15,114,ephrin inhibitor
1300,TAF8,trt_sh,0.96,-0.396,0.96,11,7,4,24,
1301,HLI-373,trt_cp,0.96,0.823,0.96,14,11,3,59,MDM inhibitor
1302,radezolid,trt_cp,0.96,-0.706,0.96,11,6,5,42,"bacterial 30S ribosomal subunit inhibitor, bacterial 50S ribosomal subunit inhibitor"
1303,ibutamoren,trt_cp,0.96,-0.929,0.96,18,10,8,42,growth hormone secretagogue receptor agonist
1304,dronedarone,trt_cp,0.96,-0.596,0.96,16,10,6,42,adrenergic receptor antagonist
1305,RPS6KA4,trt_sh,0.96,-0.758,0.96,17,8,9,43,
1306,ANKRD49,trt_sh,0.96,0.217,0.96,12,8,4,36,
1307,SLC35A3,trt_sh,0.96,0.213,0.96,12,8,4,42,
1308,nadolol,trt_cp,0.959,-0.744,0.959,20,11,9,57,Adrenergic receptor antagonist
1309,NXY-059,trt_cp,0.959,-0.595,0.959,12,7,5,42,free radical scavenger
1310,XRCC5,trt_sh,0.959,-0.844,0.959,41,19,22,88,
1311,FZD5,trt_sh,0.959,0.551,0.959,29,20,9,69,
1312,paracetamol,trt_cp,0.959,-0.885,0.959,26,12,14,46,Cyclooxygenase inhibitor
1313,imatinib,trt_cp,0.959,-0.93,0.959,86,42,44,266,PDGFR tyrosine kinase receptor inhibitor|Bcr-Abl kinase inhibitor|KIT inhibitor
1314,CBS,trt_sh,0.959,-0.885,0.959,10,6,4,33,
1315,GPR65,trt_sh,0.959,0.198,0.959,12,8,4,38,
1316,SLC7A9,trt_sh,0.958,-0.875,0.958,11,6,5,27,
1317,PIK3R4,trt_sh,0.958,0.847,0.958,14,10,4,42,
1318,HRH1,trt_sh,0.958,-0.708,0.958,10,6,4,27,
1319,BIBX-1382,trt_cp,0.958,0.099,0.958,30,20,10,65,EGFR inhibitor|Tyrosine kinase inhibitor
1320,torcitabine,trt_cp,0.958,-0.831,0.958,15,8,7,42,DNA polymerase inhibitor
1321,RNMT,trt_sh,0.958,-0.69,0.958,22,13,9,44,
1322,halofantrine,trt_cp,0.958,0.786,0.958,22,16,6,46,Antimalarial agent
1323,norethindrone,trt_cp,0.958,-0.814,0.958,29,14,15,71,Progestogen hormone
1324,oglemilast,trt_cp,0.958,-0.657,0.958,20,11,9,42,phosphodiesterase inhibitor
1325,NMT1,trt_sh,0.958,0.749,0.958,31,24,7,72,
1326,ACAT1,trt_sh,0.958,-0.701,0.958,10,6,4,33,
1327,erythrosine,trt_cp,0.958,0.848,0.958,10,9,1,22,Coloring agent
1328,dinoprost,trt_cp,0.958,-0.715,0.958,21,13,8,46,Prostacyclin analog
1329,OSI-930,trt_cp,0.957,-0.935,0.957,71,34,37,180,KIT inhibitor|VEGFR inhibitor
1330,SOX5,trt_sh,0.957,-0.239,0.957,11,7,4,27,
1331,epz004777,trt_cp,0.957,-0.647,0.957,12,7,5,15,
1332,NR4A2,trt_sh,0.957,-0.923,0.957,12,7,5,27,
1333,RPA1,trt_sh,0.957,0.803,0.957,29,23,6,52,
1334,GCK,trt_sh,0.957,0.794,0.957,13,10,3,33,
1335,MTX2,trt_sh,0.957,0.724,0.957,16,12,4,35,
1336,PLAU,trt_sh,0.957,0.698,0.957,20,14,6,42,
1337,WDR7,trt_sh,0.956,0.539,0.956,13,9,4,39,
1338,SERPIND1,trt_sh,0.956,0.772,0.956,10,8,2,27,
1339,CORO1A,trt_sh,0.956,0.605,0.956,15,11,4,35,
1340,TSPAN6,trt_sh,0.956,-0.575,0.956,19,11,8,39,
1341,SRT-1720,trt_cp,0.956,-0.72,0.956,27,16,11,59,SIRT activator
1342,NR3C1,trt_sh,0.955,0.608,0.955,34,25,9,96,
1343,COX6B2,trt_sh,0.955,0.887,0.955,13,13,0,24,
1344,zaprinast,trt_cp,0.955,-0.948,0.955,27,13,14,64,Phosphodiesterase inhibitor
1345,ADRA2C,trt_sh,0.955,0.731,0.955,16,13,3,33,
1346,CAMK1,trt_sh,0.955,0.433,0.955,37,25,12,91,
1347,ADAR,trt_sh,0.955,0.116,0.955,12,8,4,33,
1348,KD-025,trt_cp,0.955,-0.845,0.955,18,10,8,42,
1349,ATP1A1,trt_sh,0.955,-0.609,0.955,10,6,4,33,
1350,YEATS4,trt_sh,0.955,-0.86,0.955,14,8,6,24,
1351,MDM2,trt_sh,0.954,-0.859,0.954,23,11,12,57,
1352,GTF2E2,trt_sh,0.954,-0.283,0.954,29,19,10,72,
1353,EMD-53998,trt_cp,0.954,-0.743,0.954,18,11,7,42,phosphodiesterase inhibitor
1354,GOLT1B,trt_sh,0.954,-0.789,0.954,14,7,7,39,
1355,ASRGL1,trt_sh,0.954,-0.702,0.954,15,9,6,24,
1356,DUSP6,trt_sh,0.954,-0.735,0.954,11,6,5,27,
1357,NBN,trt_sh,0.954,-0.842,0.954,32,18,14,89,
1358,PPP2R2C,trt_sh,0.954,-0.882,0.954,15,9,6,54,
1359,amifostine,trt_cp,0.954,-0.582,0.954,26,16,10,58,Reducing agent
1360,BRD-K90735586,trt_cp,0.954,-0.764,0.954,18,11,7,67,
1361,HG-5-88-01,trt_cp,0.954,-0.858,0.954,69,36,33,203,Protein kinase inhibitor
1362,KLHL9,trt_sh,0.954,0.585,0.954,15,11,4,36,
1363,lomerizine,trt_cp,0.953,-0.768,0.953,22,12,10,53,Calcium channel blocker
1364,moxifloxacin,trt_cp,0.953,-0.82,0.953,28,15,13,75,Bacterial DNA gyrase inhibitor
1365,PEX12,trt_sh,0.953,0.695,0.953,12,10,2,36,
1366,PS-178990,trt_cp,0.953,-0.859,0.953,16,9,7,42,
1367,CD99,trt_sh,0.953,-0.832,0.953,10,4,6,27,
1368,dutasteride,trt_cp,0.953,0.569,0.953,19,13,6,42,5 alpha reductase inhibitor
1369,HSD17B11,trt_sh,0.953,-0.63,0.953,21,11,10,42,
1370,azacitidine,trt_cp,0.953,-0.821,0.953,70,39,31,181,DNA methyltransferase inhibitor
1371,DUSP2,trt_sh,0.953,-0.866,0.953,12,5,7,36,
1372,SPARC,trt_sh,0.953,-0.668,0.953,12,7,5,24,
1373,C1QTNF6,trt_sh,0.953,0.09,0.953,12,8,4,22,
1374,MPI,trt_sh,0.953,-0.888,0.953,27,11,16,96,
1375,XMD-892,trt_cp,0.953,-0.72,0.953,48,28,20,179,MAP kinase inhibitor
1376,desvenlafaxine,trt_cp,0.953,-0.947,0.953,11,5,6,42,serotonin–norepinephrine reuptake inhibitor (SNRI)
1377,BRD-K85413794,trt_cp,0.953,-0.743,0.953,18,10,8,46,
1378,SA-94315,trt_cp,0.953,-0.799,0.953,13,7,6,25,Caspase inhibitor
1379,TIMELESS,trt_sh,0.952,-0.661,0.952,13,8,5,33,
1380,ON-01910,trt_cp,0.952,-0.798,0.952,28,14,14,65,PLK inhibitor
1381,PF-03758309,trt_cp,0.952,-0.888,0.952,39,23,16,153,p21 activated kinase inhibitor
1382,EGR1,trt_sh,0.952,-0.045,0.952,12,8,4,37,
1383,tagatose,trt_cp,0.952,-0.796,0.952,17,9,8,42,phosphorylase inhibitor
1384,TARS,trt_sh,0.952,0.122,0.952,18,12,6,65,
1385,SNAPC1,trt_sh,0.952,-0.93,0.952,14,6,8,27,
1386,F12,trt_sh,0.952,-0.681,0.952,23,13,10,66,
1387,SA-1447005,trt_cp,0.952,0.866,0.952,13,10,3,29,
1388,L1CAM,trt_sh,0.952,0.483,0.952,13,9,4,27,
1389,CT-7758,trt_cp,0.952,-0.763,0.952,16,9,7,42,integrin antagonist
1390,BML-190,trt_cp,0.952,-0.334,0.952,11,7,4,19,Cannabinoid receptor inverse agonist
1391,loperamide,trt_cp,0.951,-0.666,0.951,47,30,17,137,Opioid receptor agonist
1392,PHKA1,trt_sh,0.951,-0.729,0.951,28,18,10,82,
1393,JAG1,trt_sh,0.951,-0.88,0.951,13,7,6,35,
1394,lersivirine,trt_cp,0.951,0.667,0.951,14,10,4,42,non-nucleoside reverse transcriptase inhibitor
1395,SIRT1,trt_sh,0.951,-0.267,0.951,11,7,4,39,
1396,PCBD1,trt_sh,0.951,0.574,0.951,19,13,6,43,
1397,10-DEBC,trt_cp,0.951,0.53,0.951,41,28,13,105,AKT inhibitor
1398,INTS3,trt_sh,0.951,-0.816,0.951,14,6,8,36,
1399,zalcitabine,trt_cp,0.951,-0.82,0.951,20,12,8,57,Nucleoside reverse transcriptase inhibitor
1400,fenticonazole,trt_cp,0.951,0.147,0.951,15,10,5,42,bacterial cell wall synthesis inhibitor
1401,SMURF1,trt_sh,0.951,-0.21,0.951,14,9,5,32,
1402,SENP2,trt_sh,0.95,0.795,0.95,10,7,3,33,
1403,TUBB6,trt_sh,0.95,0.737,0.95,14,10,4,41,
1404,thioctic-acid,trt_cp,0.95,-0.892,0.95,14,7,7,42,reducing agent
1405,talampicillin,trt_cp,0.95,-0.644,0.95,10,6,4,27,Bacterial cell wall synthesis inhibitor
1406,xaliproden,trt_cp,0.95,-0.746,0.95,26,13,13,61,Serotonin receptor agonist
1407,SLC38A2,trt_sh,0.95,-0.786,0.95,12,6,6,24,
1408,CDK19,trt_sh,0.95,0.775,0.95,17,12,5,45,
1409,ULK1,trt_sh,0.95,0.137,0.95,18,12,6,42,
1410,bulleyaconitine-a,trt_cp,0.95,-0.78,0.95,11,5,6,19,Non-opiod analgesic
1411,DHRS7,trt_sh,0.95,-0.772,0.95,27,13,14,75,
1412,foretinib,trt_cp,0.95,-0.816,0.95,76,42,34,204,VEGFR inhibitor
1413,IRS2,trt_sh,0.95,0.087,0.95,12,8,4,30,
1414,CB-10-277-(free-acid),trt_cp,0.949,-0.732,0.949,19,11,8,42,
1415,BRD-K36591038,trt_cp,0.949,-0.358,0.949,11,7,4,30,
1416,L-690488,trt_cp,0.949,-0.709,0.949,25,15,10,59,Inositol monophosphatase inhibitor
1417,NUP85,trt_sh,0.949,0.634,0.949,18,13,5,42,
1418,darapladib,trt_cp,0.949,0.754,0.949,14,10,4,40,phospholipase inhibitor
1419,reboxetine,trt_cp,0.949,-0.893,0.949,24,13,11,71,Adrenergic receptor antagonist
1420,FEZ2,trt_sh,0.949,-0.941,0.949,15,8,7,43,
1421,PK-11195,trt_cp,0.949,-0.752,0.949,50,30,20,119,Benzodiazepine receptor antagonist
1422,methoxsalen,trt_cp,0.949,-0.839,0.949,24,12,12,76,DNA synthesis inhibitor
1423,AATF,trt_sh,0.949,0.822,0.949,14,12,2,33,
1424,KSR2,trt_sh,0.949,0.759,0.949,18,14,4,34,
1425,HMOX2,trt_sh,0.949,-0.93,0.949,10,5,5,27,
1426,VGX-1027,trt_cp,0.949,-0.933,0.949,17,9,8,42,tumor necrosis factor receptor antagonist
1427,CGS-20625,trt_cp,0.948,0.625,0.948,18,13,5,61,Benzodiazepine receptor agonist
1428,TGDS,trt_sh,0.948,-0.022,0.948,27,18,9,69,
1429,prazosin,trt_cp,0.948,-0.87,0.948,27,15,12,76,Adrenergic receptor antagonist
1430,TSLP,trt_sh,0.948,-0.811,0.948,11,5,6,27,
1431,KLF14,trt_sh,0.948,0.751,0.948,13,9,4,27,
1432,doxofylline,trt_cp,0.948,-0.754,0.948,18,10,8,46,Adenosine receptor antagonist
1433,PSMB1,trt_sh,0.948,0.682,0.948,14,10,4,33,
1434,KDELR2,trt_sh,0.948,0.542,0.948,12,10,2,42,
1435,JQ1-(+),trt_cp,0.948,-0.702,0.948,41,24,17,129,bromodomain inhibitor
1436,UBAC2,trt_sh,0.948,0.445,0.948,10,7,3,27,
1437,JWE-035,trt_cp,0.948,-0.809,0.948,69,40,29,179,Aurora kinase inhibitor
1438,piperidolate,trt_cp,0.947,-0.775,0.947,27,17,10,69,Acetylcholine receptor antagonist
1439,PAN2,trt_sh,0.947,0.749,0.947,16,14,2,42,
1440,EEF1D,trt_sh,0.947,0.214,0.947,12,8,4,27,
1441,BRPF1,trt_sh,0.947,0.721,0.947,13,11,2,36,
1442,PMS1,trt_sh,0.947,-0.816,0.947,14,8,6,33,
1443,NOD2,trt_sh,0.947,0.314,0.947,12,8,4,33,
1444,ketoconazole,trt_cp,0.947,-0.787,0.947,28,18,10,63,Sterol demethylase inhibitor
1445,TAOK3,trt_sh,0.947,-0.811,0.947,12,7,5,38,
1446,cediranib,trt_cp,0.947,0.579,0.947,14,10,4,60,VEGFR inhibitor|KIT inhibitor
1447,ERCC3,trt_sh,0.947,-0.907,0.947,10,5,5,33,
1448,HDHD1,trt_sh,0.947,-0.918,0.947,36,15,21,96,
1449,rigosertib,trt_cp,0.947,-0.742,0.947,47,29,18,114,"cell cycle inhibitor, PLK inhibitor"
1450,dacomitinib,trt_cp,0.947,-0.809,0.947,62,35,27,171,EGFR inhibitor
