,pert_iname,trt,quantile,quant_low,quant_high,n_sig,n_sig_pos,n_sig_neg,n_sig_initial,moa
2642,SR-57227A,trt_cp,0.906,-0.734,0.906,40,22,18,72,Serotonin receptor agonist
2643,rimonabant,trt_cp,0.906,-0.79,0.906,29,16,13,48,Cannabinoid receptor antagonist
2644,EIF2B5,trt_sh,0.906,-0.666,0.906,15,9,6,33,
2645,STK24,trt_sh,0.906,-0.689,0.906,25,12,13,42,
2646,SUPV3L1,trt_sh,0.906,-0.851,0.906,23,11,12,43,
2647,KIF5B,trt_sh,0.906,-0.778,0.906,16,8,8,24,
2648,TNPO3,trt_sh,0.906,0.549,0.906,11,8,3,27,
2649,GPATCH8,trt_sh,0.906,-0.412,0.906,20,13,7,39,
2650,ZD-7288,trt_cp,0.906,-0.903,0.906,33,18,15,61,HCN channel blocker
2651,INPP1,trt_sh,0.906,-0.828,0.906,29,14,15,60,
2652,PDXP,trt_sh,0.905,-0.632,0.905,12,6,6,27,
2653,josamycin,trt_cp,0.905,-0.896,0.905,27,17,10,45,Bacterial 50S ribosomal subunit inhibitor
2654,UNC-1215,trt_cp,0.905,-0.749,0.905,68,35,33,129,
2655,JAS07-010,trt_cp,0.905,0.753,0.905,13,10,3,15,
2656,PSIP1,trt_sh,0.905,0.664,0.905,25,19,6,42,
2657,EPRS,trt_sh,0.905,-0.772,0.905,44,21,23,72,
2658,AP2A1,trt_sh,0.905,-0.624,0.905,16,8,8,27,
2659,HSD17B10,trt_sh,0.905,-0.69,0.905,32,16,16,66,
2660,MTOR,trt_xpr,0.905,-0.667,0.905,38,22,16,77,
2661,amitifadine,trt_cp,0.905,0.168,0.905,12,8,4,42,serotonin transporter (SERT) inhibitor
2662,zamifenacin,trt_cp,0.905,-0.862,0.905,10,5,5,15,Acetylcholine receptor antagonist
2663,REEP5,trt_sh,0.905,-0.566,0.905,26,15,11,43,
2664,BRD-K71142328,trt_cp,0.905,0.134,0.905,12,8,4,24,
2665,tivantinib,trt_cp,0.905,-0.872,0.905,105,52,53,222,Tyrosine kinase inhibitor
2666,mepyramine,trt_cp,0.905,-0.76,0.905,35,19,16,64,Histamine receptor antagonist
2667,TNFRSF12A,trt_sh,0.905,-0.85,0.905,17,7,10,27,
2668,amcinonide,trt_cp,0.905,-0.799,0.905,49,27,22,80,Glucocorticoid receptor agonist
2669,BRD-K51556300,trt_cp,0.905,-0.809,0.905,24,14,10,45,
2670,glibenclamide,trt_cp,0.905,-0.691,0.905,78,44,34,134,Sulfonylurea
2671,timolol,trt_cp,0.905,-0.894,0.905,42,21,21,76,Adrenergic receptor antagonist
2672,PAFAH1B3,trt_sh,0.905,-0.717,0.905,19,10,9,43,
2673,IAA-94,trt_cp,0.904,0.686,0.904,11,9,2,19,Chloride channel blocker
2674,aripiprazole,trt_cp,0.904,-0.658,0.904,30,19,11,57,Serotonin receptor agonist|Serotonin receptor antagonist
2675,mirodenafil,trt_cp,0.904,-0.655,0.904,18,11,7,42,phosphodiesterase inhibitor
2676,5-aminolevulinic-acid,trt_cp,0.904,0.174,0.904,21,14,7,53,Oxidizing agent
2677,BRD-K76357752,trt_cp,0.904,0.631,0.904,10,7,3,24,
2678,HOXA10,trt_sh,0.904,-0.738,0.904,40,24,16,72,
2679,ZMPSTE24,trt_sh,0.904,-0.627,0.904,15,8,7,30,
2680,BTG2,trt_sh,0.904,-0.865,0.904,48,22,26,72,
2681,MW-SHH-151,trt_cp,0.904,-0.733,0.904,54,32,22,101,Hedgehog pathway modulator
2682,safinamide,trt_cp,0.904,-0.268,0.904,29,19,10,60,Dopamine uptake inhibitor|Glutamate inhibitor|Monoamine oxidase inhibitor
2683,TGFBR1,trt_xpr,0.904,-0.757,0.904,39,21,18,66,
2684,eflornithine,trt_cp,0.904,-0.601,0.904,25,15,10,42,ornithine decarboxylase inhibitor
2685,PRIMA1,trt_cp,0.904,-0.783,0.904,31,18,13,59,TP53 inhibitor
2686,PPM1B,trt_sh,0.904,0.05,0.904,15,10,5,24,
2687,HG-5-88-01,trt_cp,0.903,-0.703,0.903,107,54,53,203,Protein kinase inhibitor
2688,rosuvastatin,trt_cp,0.903,-0.731,0.903,35,16,19,65,HMGCR inhibitor
2689,felbamate,trt_cp,0.903,-0.838,0.903,35,16,19,72,Glutamate receptor antagonist
2690,preladenant,trt_cp,0.903,-0.757,0.903,24,14,10,42,adenosine receptor antagonist
2691,ALW-II-49-7,trt_cp,0.903,-0.874,0.903,92,50,42,197,Ephrin inhibitor
2692,BRD-K14833463,trt_cp,0.903,-0.881,0.903,10,5,5,17,
2693,SMAD5,trt_sh,0.903,-0.743,0.903,22,11,11,32,
2694,sphingosine,trt_cp,0.903,-0.514,0.903,12,7,5,18,Ceramidase inhibitor
2695,levofloxacin,trt_cp,0.902,-0.652,0.902,28,18,10,53,Bacterial DNA gyrase inhibitor
2696,ZNF582,trt_sh,0.902,-0.675,0.902,19,11,8,24,
2697,SCMH1,trt_sh,0.902,-0.81,0.902,19,11,8,27,
2698,NDRG1,trt_sh,0.902,-0.617,0.902,22,13,9,33,
2699,ZMYM2,trt_sh,0.902,-0.551,0.902,23,14,9,42,
2700,PRKAR1B,trt_sh,0.902,0.631,0.902,35,25,10,75,
2701,hydroxyurea,trt_cp,0.902,-0.712,0.902,19,10,9,42,ribonucleotide reductase inhibitor
2702,BMS-599626,trt_cp,0.902,0.638,0.902,23,16,7,42,"EGFR inhibitor, protein tyrosine kinase inhibitor"
2703,TADA2A,trt_sh,0.902,-0.829,0.902,18,8,10,27,
2704,BRD-K61359235,trt_cp,0.902,-0.635,0.902,10,5,5,17,
2705,fluperlapine,trt_cp,0.902,-0.853,0.902,20,8,12,32,Serotonin receptor antagonist
2706,BRD-K91338578,trt_cp,0.902,-0.747,0.902,56,33,23,101,
2707,hesperidin,trt_cp,0.902,-0.749,0.902,26,10,16,61,Flavanone glycoside
2708,UCL-2077,trt_cp,0.902,-0.078,0.902,11,7,4,19,Slow afterhyperpolarization channel blocker
2709,verapamil,trt_cp,0.901,-0.731,0.901,72,41,31,140,Calcium channel blocker
2710,pimobendan,trt_cp,0.901,-0.607,0.901,26,16,10,42,"calcium sensitizer, phosphodiesterase inhibitor"
2711,NSI-189,trt_cp,0.901,-0.783,0.901,24,12,12,42,neurotrophic agent
2712,anagrelide,trt_cp,0.901,-0.675,0.901,43,27,16,76,Phosphodiesterase inhibitor
2713,MPHOSPH9,trt_sh,0.901,-0.8,0.901,15,9,6,25,
2714,PCO-400,trt_cp,0.901,0.612,0.901,10,7,3,19,Potassium channel activator
2715,BRD-K59024967,trt_cp,0.901,-0.823,0.901,10,6,4,15,
2716,LGMN,trt_sh,0.901,-0.771,0.901,29,13,16,39,
2717,PIPOX,trt_sh,0.901,-0.719,0.901,14,8,6,27,
2718,TTK,trt_sh,0.901,-0.733,0.901,22,11,11,43,
2719,ALDH6A1,trt_sh,0.901,-0.594,0.901,20,12,8,30,
2720,BRD-K36591038,trt_cp,0.901,0.613,0.901,16,11,5,30,
2721,NR1H2,trt_sh,0.901,-0.9,0.901,52,25,27,103,
2722,TFAP2A,trt_sh,0.901,-0.705,0.901,44,26,18,69,
2723,teniposide,trt_cp,0.901,-0.8,0.901,59,30,29,116,Topoisomerase inhibitor
2724,glafenine,trt_cp,0.9,-0.616,0.9,24,15,9,45,DeltaF508-CFTR Correctors
2725,SA-84902,trt_cp,0.9,-0.774,0.9,10,6,4,25,
2726,GFP,ctl_vector,0.9,-0.69,0.9,763,468,295,1355,
2727,benazepril,trt_cp,0.9,-0.674,0.9,46,27,19,80,Angiotensin converting enzyme inhibitor
2728,APOA4,trt_lig,0.9,-0.787,0.9,14,8,6,19,
2729,amonafide,trt_cp,0.9,-0.818,0.9,34,17,17,57,Topoisomerase inhibitor
2730,ZNF610,trt_sh,0.9,-0.868,0.9,20,12,8,27,
2731,CREM,trt_sh,0.9,-0.585,0.9,14,8,6,33,
2732,LAMP2,trt_sh,0.9,0.681,0.9,13,10,3,24,
2733,S1PR3,trt_sh,0.9,0.806,0.9,11,8,3,27,
2734,moxisylyte,trt_cp,0.9,0.124,0.9,33,22,11,61,Adrenergic receptor antagonist
2735,lopinavir,trt_cp,0.899,-0.893,0.899,31,17,14,60,HIV protease inhibitor
2736,BRD-K01737880,trt_cp,0.899,-0.715,0.899,65,39,26,126,
2737,SLC25A14,trt_sh,0.899,-0.681,0.899,21,12,9,42,
2738,CYC1,trt_sh,0.899,0.709,0.899,16,12,4,24,
2739,EPHA3,trt_sh,0.899,-0.543,0.899,22,13,9,37,
2740,ivacaftor,trt_cp,0.899,-0.7,0.899,27,15,12,42,CFTR channel potentiator
2741,PS-178990,trt_cp,0.899,-0.69,0.899,21,12,9,42,
2742,imperatorin,trt_cp,0.899,-0.581,0.899,10,6,4,19,CDK inhibitor
2743,VN1R5,trt_sh,0.899,-0.808,0.899,15,6,9,27,
2744,O-3M3FBS,trt_cp,0.899,-0.898,0.899,11,5,6,23,Phospholipase activator
2745,GNB1L,trt_sh,0.898,-0.789,0.898,18,8,10,27,
2746,CD46,trt_sh,0.898,0.595,0.898,19,13,6,27,
2747,vanoxerine,trt_cp,0.898,-0.715,0.898,46,26,20,84,Dopamine uptake inhibitor
2748,levalbuterol,trt_cp,0.898,-0.488,0.898,25,16,9,46,Adrenergic receptor agonist
2749,chelidonine,trt_cp,0.898,-0.297,0.898,14,9,5,23,Tubulin inhibitor
2750,TRIM16,trt_sh,0.898,-0.518,0.898,17,10,7,27,
2751,SRPK1,trt_sh,0.898,-0.788,0.898,20,11,9,34,
2752,LPAR6,trt_sh,0.898,-0.743,0.898,17,10,7,27,
2753,norethindrone,trt_cp,0.898,-0.822,0.898,39,21,18,71,Progestogen hormone
2754,BRD-K19166598,trt_cp,0.897,0.516,0.897,10,7,3,17,
2755,YM-201636,trt_cp,0.897,-0.692,0.897,89,53,36,162,PI3K inhibitor
2756,FCGR2A,trt_sh,0.897,-0.685,0.897,22,14,8,27,
2757,CC-401,trt_cp,0.897,-0.881,0.897,83,45,38,161,JNK inhibitor
2758,TXNL1,trt_sh,0.897,0.492,0.897,13,9,4,24,
2759,BRD-A14178283,trt_cp,0.897,-0.527,0.897,11,7,4,17,
2760,mecamylamine,trt_cp,0.897,-0.531,0.897,25,16,9,46,Acetylcholine receptor antagonist
2761,RASSF5,trt_sh,0.897,0.471,0.897,16,11,5,27,
2762,NUAK1,trt_sh,0.897,-0.696,0.897,19,12,7,32,
2763,nilotinib,trt_cp,0.897,-0.664,0.897,146,83,63,282,Bcr-Abl kinase inhibitor|Abl kinase inhibitor
2764,CTNS,trt_sh,0.897,-0.857,0.897,21,11,10,36,
2765,NUDT9,trt_sh,0.897,-0.723,0.897,26,15,11,69,
2766,nemonapride,trt_cp,0.897,-0.666,0.897,38,21,17,73,Dopamine receptor antagonist
2767,DLD,trt_sh,0.896,-0.715,0.896,37,20,17,69,
2768,allantoin,trt_cp,0.896,-0.732,0.896,10,4,6,19,Product of purine catabolism used in cosmetics
2769,SEW-2871,trt_cp,0.896,-0.783,0.896,11,5,6,19,Lysophospholipid receptor agonist
2770,PTP4A3,trt_sh,0.896,-0.438,0.896,10,6,4,16,
2771,volasertib,trt_cp,0.896,-0.544,0.896,12,7,5,42,PLK inhibitor
2772,piperidolate,trt_cp,0.896,-0.738,0.896,33,16,17,69,Acetylcholine receptor antagonist
2773,mifobate,trt_cp,0.896,-0.764,0.896,24,13,11,57,PPAR receptor antagonist
2774,lenvatinib,trt_cp,0.896,-0.791,0.896,24,13,11,42,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
2775,primidone,trt_cp,0.895,-0.749,0.895,39,22,17,80,GABA receptor antagonist
2776,cyanocobalamin,trt_cp,0.895,-0.787,0.895,23,12,11,46,Methylmalonyl CoA mutase stimulant|Vitamin B
2777,SRRM1,trt_sh,0.895,-0.611,0.895,19,12,7,42,
2778,darifenacin,trt_cp,0.895,-0.821,0.895,27,16,11,46,Acetylcholine receptor antagonist
2779,PFI-1,trt_cp,0.895,-0.815,0.895,50,26,24,114,bromodomain inhibitor
2780,ZNF597,trt_sh,0.895,-0.812,0.895,16,8,8,27,
2781,TLK2,trt_sh,0.895,-0.84,0.895,48,24,24,80,
2782,GPR137,trt_sh,0.895,0.662,0.895,18,14,4,30,
2783,WZ-4-145,trt_cp,0.894,-0.835,0.894,101,54,47,203,EGFR inhibitor
2784,DAG1,trt_sh,0.894,0.646,0.894,12,9,3,24,
2785,pirinixic-acid,trt_cp,0.894,-0.521,0.894,10,6,4,25,PPAR receptor agonist
2786,BRD-K22322324,trt_cp,0.894,-0.681,0.894,11,6,5,17,
2787,CPNE3,trt_sh,0.894,-0.517,0.894,37,24,13,71,
2788,ACY-1215,trt_cp,0.894,-0.888,0.894,73,35,38,156,HDAC inhibitor
2789,GFPT2,trt_sh,0.894,0.163,0.894,15,10,5,27,
2790,dabigatran-etexilate,trt_cp,0.894,-0.713,0.894,23,13,10,40,thrombin inhibitor
2791,FK-866,trt_cp,0.894,-0.802,0.894,63,33,30,113,Niacinamide phosphoribosyltransferase inhibitor
2792,GADD45B,trt_sh,0.894,-0.886,0.894,43,22,21,75,
2793,LSM5,trt_sh,0.894,-0.718,0.894,30,17,13,43,
2794,ATP5L,trt_sh,0.894,-0.624,0.894,17,10,7,27,
2795,ARG-CSC2-23,trt_cp,0.894,-0.253,0.894,11,7,4,17,
2796,MVP,trt_sh,0.894,-0.804,0.894,19,10,9,33,
2797,F2,trt_sh,0.893,-0.615,0.893,21,12,9,27,
2798,RPL7,trt_sh,0.893,-0.891,0.893,16,8,8,27,
2799,HRG,trt_lig,0.893,-0.754,0.893,50,30,20,88,
2800,dienestrol,trt_cp,0.893,-0.588,0.893,70,42,28,123,Estrogen receptor agonist
2801,aspirin,trt_cp,0.893,-0.727,0.893,29,16,13,53,Cyclooxygenase inhibitor
2802,TXNL4B,trt_sh,0.893,-0.739,0.893,26,16,10,41,
2803,CD97,trt_sh,0.893,-0.667,0.893,22,14,8,36,
2804,SOX3,trt_sh,0.892,-0.777,0.892,14,8,6,24,
2805,EGF,trt_sh,0.892,-0.791,0.892,34,20,14,60,
2806,ARID3A,trt_sh,0.892,-0.334,0.892,17,11,6,27,
2807,QL-XII-47,trt_cp,0.892,-0.83,0.892,108,59,49,202,BTK inhibitor|Cytoplasmic tyrosine protein kinase BMX inhibitor
2808,PER2,trt_sh,0.892,-0.698,0.892,38,20,18,75,
2809,indolophenanthridine,trt_cp,0.892,0.677,0.892,12,9,3,19,CALY activator
2810,THBS1,trt_sh,0.892,-0.737,0.892,80,45,35,132,
2811,zaprinast,trt_cp,0.892,-0.839,0.892,32,18,14,64,Phosphodiesterase inhibitor
2812,JTE-907,trt_cp,0.892,-0.659,0.892,26,16,10,61,Cannabinoid receptor inverse agonist
2813,amyleine,trt_cp,0.892,-0.497,0.892,10,6,4,18,Local anesthetic
2814,CDK4,trt_sh,0.892,-0.763,0.892,45,27,18,71,
2815,erastin,trt_cp,0.891,-0.666,0.891,62,37,25,107,Ion channel antagonist
2816,NGRN,trt_sh,0.891,-0.643,0.891,21,12,9,39,
2817,BRD-K06071925,trt_cp,0.891,-0.838,0.891,11,6,5,17,
2818,AGI-6780,trt_cp,0.891,0.575,0.891,23,16,7,42,isocitrate dehydrogenase inhibitor
2819,TRAP1,trt_sh,0.891,-0.72,0.891,25,15,10,42,
2820,HBP1,trt_sh,0.891,0.183,0.891,18,12,6,27,
2821,guggulsterone,trt_cp,0.891,-0.847,0.891,23,13,10,37,Estrogen receptor agonist|FXR antagonist|Progesterone receptor agonist|Cholesterol inhibitor|IKK inhibitor|Pregnane X receptor agonist
2822,BTBD3,trt_sh,0.891,-0.673,0.891,24,12,12,33,
2823,paricalcitol,trt_cp,0.891,-0.477,0.891,18,11,7,42,vitamin D receptor agonist
2824,GGA2,trt_sh,0.891,-0.844,0.891,12,7,5,36,
2825,TAL1,trt_sh,0.891,-0.706,0.891,18,11,7,33,
2826,BRD-K94287906,trt_cp,0.891,-0.506,0.891,12,6,6,15,
2827,bupivacaine,trt_cp,0.89,0.674,0.89,23,19,4,45,Sodium channel blocker
2828,rocuronium,trt_cp,0.89,-0.72,0.89,24,13,11,42,acetylcholine receptor antagonist
2829,CHRAC1,trt_sh,0.89,-0.847,0.89,18,7,11,27,
2830,SB-590885,trt_cp,0.89,-0.707,0.89,91,52,39,179,RAF inhibitor
2831,LPAR5,trt_sh,0.89,-0.505,0.89,16,10,6,24,
2832,RFP,ctl_vector,0.89,-0.695,0.89,436,263,173,769,
2833,GPR139,trt_sh,0.89,-0.742,0.89,14,7,7,24,
2834,PPP1R13B,trt_sh,0.89,-0.356,0.89,14,9,5,24,
2835,GPR123,trt_sh,0.89,-0.776,0.89,18,11,7,27,
2836,indapamide,trt_cp,0.889,-0.878,0.889,45,24,21,71,Thiazide diuretic
2837,methyldopa,trt_cp,0.889,-0.754,0.889,23,13,10,45,Adrenergic receptor agonist
2838,ATM,trt_sh,0.889,-0.715,0.889,104,58,46,160,
2839,varenicline,trt_cp,0.889,-0.674,0.889,31,20,11,59,Acetylcholine receptor agonist
2840,ZNF384,trt_sh,0.889,-0.22,0.889,17,11,6,33,
2841,LRP4,trt_sh,0.889,-0.822,0.889,26,14,12,41,
2842,BRL-54443,trt_cp,0.888,-0.616,0.888,11,6,5,19,Serotonin receptor agonist
2843,voxtalisib,trt_cp,0.888,0.559,0.888,19,13,6,42,"mTOR inhibitor, PI3K inhibitor"
2844,wortmannin,trt_cp,0.888,-0.795,0.888,477,258,219,997,PI3K inhibitor
2845,JMJD7-PLA2G4B,trt_sh,0.888,-0.653,0.888,13,8,5,24,
2846,TW-37,trt_cp,0.888,-0.755,0.888,27,13,14,57,BCL inhibitor
2847,ARGLU1,trt_sh,0.888,-0.765,0.888,61,30,31,98,
2848,telmisartan,trt_cp,0.888,-0.679,0.888,36,21,15,76,Angiotensin receptor antagonist
2849,PSMB9,trt_sh,0.888,-0.186,0.888,17,11,6,24,
2850,SA-1919875,trt_cp,0.888,-0.702,0.888,10,5,5,17,
2851,fatostatin,trt_cp,0.888,-0.553,0.888,34,20,14,59,SREBP inhibitor
2852,ursodiol,trt_cp,0.888,-0.841,0.888,19,9,10,42,"nuclear factor erythroid derived, like (NRF2) activator"
2853,linsitinib,trt_cp,0.888,-0.788,0.888,148,75,73,263,IGF-1 inhibitor
2854,FGF1,trt_lig,0.888,-0.733,0.888,52,27,25,107,
2855,ARPC5,trt_sh,0.888,-0.86,0.888,14,6,8,24,
2856,candesartan-cilextil,trt_cp,0.888,-0.35,0.888,14,9,5,23,Angiotensin receptor antagonist
2857,cefotetan,trt_cp,0.887,0.345,0.887,25,17,8,46,Bacterial cell wall synthesis inhibitor
2858,BRD-K35860134,trt_cp,0.887,0.546,0.887,29,20,9,62,
2859,BAY-36-7620,trt_cp,0.887,-0.43,0.887,17,11,6,25,Glutamate receptor antagonist
2860,bisindolylmaleimide,trt_cp,0.887,-0.687,0.887,79,44,35,137,CDK inhibitor|PKC inhibitor
2861,GPR61,trt_sh,0.887,-0.698,0.887,18,10,8,27,
2862,MKNK2,trt_sh,0.887,0.662,0.887,14,10,4,37,
2863,SMAD4,trt_xpr,0.887,-0.803,0.887,43,20,23,77,
2864,ZSCAN29,trt_sh,0.887,-0.058,0.887,21,14,7,27,
2865,exalamide,trt_cp,0.887,-0.742,0.887,24,12,12,42,membrane permeability inhibitor
2866,rasagiline,trt_cp,0.887,-0.658,0.887,22,12,10,42,monoamine oxidase inhibitor
2867,IL17A,trt_lig,0.887,-0.673,0.887,49,28,21,99,
2868,orphenadrine,trt_cp,0.886,-0.814,0.886,36,21,15,64,Acetylcholine receptor antagonist
2869,guanethidine,trt_cp,0.886,-0.665,0.886,20,12,8,45,Adrenergic inhibitor
2870,tosyllysyl-chloromethyl-ketone,trt_cp,0.886,-0.387,0.886,14,9,5,19,Chymotrypsin inhibitor
2871,netupitant,trt_cp,0.886,-0.75,0.886,20,10,10,42,tachykinin antagonist
2872,BRD-K07061353,trt_cp,0.886,0.746,0.886,11,8,3,18,
2873,EMF-sumo1-9,trt_cp,0.886,-0.65,0.886,11,5,6,18,
2874,SMOC2,trt_sh,0.886,-0.588,0.886,14,8,6,24,
2875,SUPT3H,trt_sh,0.886,-0.794,0.886,20,11,9,27,
2876,HDAC4,trt_sh,0.886,-0.853,0.886,61,29,32,108,
2877,ZNF350,trt_sh,0.886,0.181,0.886,18,12,6,27,
2878,BNGF,trt_lig,0.886,-0.726,0.886,43,25,18,88,
2879,devazepide,trt_cp,0.885,0.599,0.885,15,11,4,19,CCK receptor antagonist
2880,ZNF653,trt_sh,0.885,0.736,0.885,15,11,4,24,
2881,FKBP1A,trt_sh,0.885,-0.494,0.885,19,12,7,33,
2882,ACAA1,trt_sh.cgs,0.885,-0.842,0.885,12,7,5,14,
2883,thioproperazine,trt_cp,0.885,-0.842,0.885,11,5,6,22,Dopamine receptor antagonist
2884,hypericin,trt_cp,0.885,-0.777,0.885,39,20,19,65,Tyrosine kinase inhibitor
2885,PAK1,trt_oe,0.884,-0.545,0.884,10,6,4,17,
2886,ARHGEF2,trt_sh,0.884,-0.58,0.884,44,28,16,72,
2887,alisertib,trt_cp,0.884,-0.7,0.884,42,24,18,90,Aurora kinase inhibitor
2888,DAP,trt_sh,0.884,-0.646,0.884,16,8,8,33,
2889,BMI1,trt_sh,0.884,0.591,0.884,22,16,6,41,
2890,SATB2,trt_sh,0.884,-0.826,0.884,16,7,9,27,
2891,levcromakalim,trt_cp,0.884,-0.781,0.884,30,14,16,61,Potassium channel activator
2892,RGS16,trt_sh,0.884,-0.697,0.884,16,9,7,27,
2893,RPS6KA2,trt_sh,0.884,-0.725,0.884,24,12,12,36,
2894,diethylstilbestrol,trt_cp,0.884,-0.816,0.884,58,29,29,120,Estrogen receptor agonist
2895,SMAD2,trt_xpr,0.884,-0.626,0.884,38,23,15,66,
2896,CXADR,trt_sh,0.884,0.526,0.884,15,11,4,27,
2897,blonanserin,trt_cp,0.884,0.559,0.884,21,15,6,42,"dopamine receptor antagonist, serotonin receptor antagonist"
2898,NRIP3,trt_sh,0.884,-0.669,0.884,12,7,5,27,
2899,DYRK1A,trt_sh,0.883,-0.77,0.883,24,14,10,43,
2900,CPI-613,trt_cp,0.883,0.527,0.883,22,16,6,42,pyruvate dehydrogenase inhibitor
2901,STK17A,trt_sh,0.883,-0.832,0.883,19,10,9,38,
2902,ADRBK1,trt_sh,0.883,0.448,0.883,23,16,7,34,
2903,GALNS,trt_sh,0.883,-0.635,0.883,18,10,8,27,
2904,DMSO,ctl_vehicle,0.883,-0.827,0.883,10988,5793,5195,20835,
2905,NBR1,trt_sh,0.883,-0.782,0.883,18,11,7,33,
2906,WEE1,trt_sh,0.883,-0.612,0.883,24,15,9,43,
2907,cyclopiazonic-acid,trt_cp,0.883,-0.805,0.883,17,9,8,34,ATPase inhibitor
2908,genistein,trt_cp,0.883,-0.854,0.883,185,83,102,316,Tyrosine kinase inhibitor
2909,ZNF131,trt_sh,0.883,-0.876,0.883,25,12,13,39,
2910,ziprasidone,trt_cp,0.883,-0.824,0.883,34,19,15,60,Dopamine receptor antagonist|Serotonin receptor antagonist
2911,AGAAACT,trt_sh.css,0.883,-0.623,0.883,11,6,5,13,
2912,HNF4G,trt_sh,0.883,-0.834,0.883,18,8,10,27,
2913,phenprocoumon,trt_cp,0.883,-0.826,0.883,28,15,13,42,vitamin K antagonist
2914,POT1,trt_sh,0.883,0.391,0.883,34,23,11,64,
2915,TEK,trt_sh,0.883,-0.853,0.883,24,13,11,35,
2916,VPS26A,trt_sh,0.882,-0.704,0.882,23,14,9,36,
2917,STUB1,trt_sh,0.882,0.196,0.882,18,12,6,42,
2918,STAT6,trt_sh,0.882,-0.86,0.882,61,32,29,108,
2919,CERS3,trt_sh,0.882,-0.751,0.882,12,7,5,24,
2920,TFAP4,trt_sh,0.882,0.475,0.882,16,11,5,27,
2921,FGFR3,trt_sh,0.882,-0.753,0.882,29,16,13,50,
2922,I-212148,trt_cp,0.882,0.529,0.882,10,7,3,17,
2923,ALDOC,trt_sh,0.882,-0.781,0.882,49,27,22,75,
2924,PGK1,trt_sh,0.881,-0.854,0.881,93,44,49,128,
2925,CLASRP,trt_sh,0.881,-0.833,0.881,42,23,19,69,
2926,RAP1GAP,trt_sh,0.881,-0.717,0.881,31,18,13,45,
2927,BRD-K30126976,trt_cp,0.881,-0.733,0.881,10,5,5,14,
2928,trazodone,trt_cp,0.881,-0.72,0.881,39,24,15,79,Adrenergic receptor antagonist|Serotonin receptor antagonist|Serotonin reuptake inhibitor
2929,GK,trt_sh,0.881,-0.582,0.881,21,12,9,36,
2930,tibolone,trt_cp,0.881,-0.695,0.881,30,16,14,54,Estrogen receptor agonist|Androgen receptor agonist|Progesterone receptor agonist
2931,FASTKD5,trt_sh,0.88,-0.763,0.88,28,16,12,47,
2932,BRD-K27170250,trt_cp,0.88,-0.735,0.88,12,6,6,17,
2933,FOXD4L3,trt_sh,0.88,-0.865,0.88,42,20,22,63,
2934,CB-10-277-(free-acid),trt_cp,0.88,0.044,0.88,24,16,8,42,
2935,GSK3A,trt_sh,0.88,-0.824,0.88,188,99,89,295,
2936,GW-4064,trt_cp,0.88,-0.818,0.88,19,11,8,29,FXR agonist
2937,NDUFS2,trt_sh,0.88,-0.863,0.88,19,8,11,27,
2938,NCAPD2,trt_sh,0.88,0.615,0.88,26,18,8,36,
2939,brequinar,trt_cp,0.88,-0.848,0.88,22,11,11,42,dihydroorotate dehydrogenase inhibitor
2940,PRMT1,trt_sh,0.88,-0.871,0.88,17,7,10,24,
2941,thioridazine,trt_cp,0.88,-0.772,0.88,125,68,57,250,Dopamine receptor antagonist
2942,CHUK,trt_sh,0.88,-0.692,0.88,30,15,15,43,
2943,CD320,trt_sh,0.88,-0.587,0.88,29,18,11,42,
2944,CALM3,trt_sh,0.88,0.089,0.88,21,14,7,51,
2945,zileuton,trt_cp,0.88,-0.833,0.88,65,34,31,116,Leukotriene inhibitor|Lipoxygenase inhibitor
2946,SD-8-006,trt_cp,0.879,-0.663,0.879,15,9,6,24,
2947,SB-431542,trt_cp,0.879,-0.65,0.879,15,8,7,25,TGF beta receptor inhibitor
2948,HG-6-64-01,trt_cp,0.879,-0.786,0.879,115,60,55,200,RAF inhibitor
2949,MAPKAP1,trt_sh,0.879,-0.846,0.879,18,7,11,32,
2950,RPA2,trt_sh,0.879,-0.624,0.879,29,16,13,69,
2951,EWSR1,trt_sh,0.879,-0.84,0.879,13,6,7,33,
2952,oxymetazoline,trt_cp,0.879,-0.763,0.879,28,16,12,61,Adrenergic receptor agonist
2953,NUDT5,trt_sh,0.879,-0.809,0.879,68,33,35,102,
2954,BRD-A03772856,trt_cp,0.879,-0.73,0.879,15,8,7,28,
2955,NFKB-activation-inhibitor-II,trt_cp,0.878,-0.771,0.878,33,17,16,57,NFkB pathway inhibitor
2956,NIT1,trt_sh,0.878,-0.803,0.878,15,8,7,24,
2957,KIAA0494,trt_sh,0.878,-0.763,0.878,20,10,10,33,
2958,ibutilide,trt_cp,0.878,0.599,0.878,18,13,5,46,Potassium channel blocker
2959,RB1,trt_sh,0.878,-0.769,0.878,73,35,38,118,
2960,radicicol,trt_cp,0.878,-0.732,0.878,155,84,71,315,HSP inhibitor
2961,PHF17,trt_sh,0.878,-0.773,0.878,24,12,12,30,
2962,BRD-K09701578,trt_cp,0.878,-0.522,0.878,10,6,4,18,
2963,mycophenolic-acid,trt_cp,0.878,-0.504,0.878,47,28,19,89,Dehydrogenase inhibitor|Inositol monophosphatase inhibitor
2964,CHEMBL-374350,trt_cp,0.878,-0.855,0.878,35,20,15,72,NFkB pathway inhibitor
